accession	locus	tier1_carrier
GCF_016889205.1	MF6_006318	True
GCF_016899425.1	MF6_001079	True
GCF_016899425.1	MF6_002734	True
GCF_016899425.1	MF6_003184	True
GCF_016899425.1	MF6_003684	True
GCF_016899425.1	MF6_003684_Cterm	True
GCF_016899425.1	MF6_003686	True
GCF_016899425.1	MF6_003843	True
GCF_016899425.1	MF6_004284	True
GCF_016899425.1	MF6_004284_Cterm	True
GCF_016899425.1	MF6_004285	True
GCF_016899425.1	MF6_004947	True
GCF_016899425.1	MF6_006318	True
GCF_016899445.1	MF6_001079	False
GCF_016899445.1	MF6_002734	True
GCF_016899445.1	MF6_003184	False
GCF_016899445.1	MF6_003684	False
GCF_016899445.1	MF6_003684_Cterm	False
GCF_016899445.1	MF6_003686	False
GCF_016899445.1	MF6_003843	True
GCF_016899445.1	MF6_004284	False
GCF_016899445.1	MF6_004284_Cterm	False
GCF_016899445.1	MF6_004285	False
GCF_016899445.1	MF6_004947	True
GCF_016899445.1	MF6_006318	True
GCF_017165175.1	MF6_001079	False
GCF_017165175.1	MF6_002734	True
GCF_017165175.1	MF6_003184	False
GCF_017165175.1	MF6_003684	False
GCF_017165175.1	MF6_003684_Cterm	False
GCF_017165175.1	MF6_003686	False
GCF_017165175.1	MF6_003843	False
GCF_017165175.1	MF6_004284	False
GCF_017165175.1	MF6_004284_Cterm	False
GCF_017165175.1	MF6_004285	False
GCF_017165175.1	MF6_004947	False
GCF_017165175.1	MF6_006318	True
GCF_017165195.1	MF6_001079	False
GCF_017165195.1	MF6_002734	True
GCF_017165195.1	MF6_003184	False
GCF_017165195.1	MF6_003684	False
GCF_017165195.1	MF6_003684_Cterm	False
GCF_017165195.1	MF6_003686	False
GCF_017165195.1	MF6_003843	False
GCF_017165195.1	MF6_004284	False
GCF_017165195.1	MF6_004284_Cterm	False
GCF_017165195.1	MF6_004285	False
GCF_017165195.1	MF6_004947	False
GCF_017165195.1	MF6_006318	True
GCF_017165475.1	MF6_001079	False
GCF_017165475.1	MF6_002734	True
GCF_017165475.1	MF6_003184	False
GCF_017165475.1	MF6_003684	False
GCF_017165475.1	MF6_003684_Cterm	False
GCF_017165475.1	MF6_003686	False
GCF_017165475.1	MF6_003843	False
GCF_017165475.1	MF6_004284	False
GCF_017165475.1	MF6_004284_Cterm	False
GCF_017165475.1	MF6_004285	False
GCF_017165475.1	MF6_004947	False
GCF_017165475.1	MF6_006318	True
GCF_017165495.1	MF6_001079	False
GCF_017165495.1	MF6_002734	True
GCF_017165495.1	MF6_003184	False
GCF_017165495.1	MF6_003684	False
GCF_017165495.1	MF6_003684_Cterm	False
GCF_017165495.1	MF6_003686	False
GCF_017165495.1	MF6_003843	False
GCF_017165495.1	MF6_004284	False
GCF_017165495.1	MF6_004284_Cterm	False
GCF_017165495.1	MF6_004285	False
GCF_017165495.1	MF6_004947	False
GCF_017165495.1	MF6_006318	True
GCF_017165515.1	MF6_001079	False
GCF_017165515.1	MF6_002734	True
GCF_017165515.1	MF6_003184	False
GCF_017165515.1	MF6_003684	False
GCF_017165515.1	MF6_003684_Cterm	False
GCF_017165515.1	MF6_003686	False
GCF_017165515.1	MF6_003843	False
GCF_017165515.1	MF6_004284	False
GCF_017165515.1	MF6_004284_Cterm	False
GCF_017165515.1	MF6_004285	False
GCF_017165515.1	MF6_004947	False
GCF_017165515.1	MF6_006318	True
GCF_017165535.1	MF6_001079	False
GCF_017165535.1	MF6_002734	True
GCF_017165535.1	MF6_003184	False
GCF_017165535.1	MF6_003684	False
GCF_017165535.1	MF6_003684_Cterm	False
GCF_017165535.1	MF6_003686	False
GCF_017165535.1	MF6_003843	False
GCF_017165535.1	MF6_004284	False
GCF_017165535.1	MF6_004284_Cterm	False
GCF_017165535.1	MF6_004285	False
GCF_017165535.1	MF6_004947	False
GCF_017165535.1	MF6_006318	True
GCF_017165555.1	MF6_001079	False
GCF_017165555.1	MF6_002734	True
GCF_017165555.1	MF6_003184	False
GCF_017165555.1	MF6_003684	False
GCF_017165555.1	MF6_003684_Cterm	False
GCF_017165555.1	MF6_003686	False
GCF_017165555.1	MF6_003843	False
GCF_017165555.1	MF6_004284	False
GCF_017165555.1	MF6_004284_Cterm	False
GCF_017165555.1	MF6_004285	False
GCF_017165555.1	MF6_004947	False
GCF_017165555.1	MF6_006318	True
GCF_017220215.1	MF6_001079	False
GCF_017220215.1	MF6_002734	False
GCF_017220215.1	MF6_003184	False
GCF_017220215.1	MF6_003684	False
GCF_017220215.1	MF6_003684_Cterm	False
GCF_017220215.1	MF6_003686	False
GCF_017220215.1	MF6_003843	False
GCF_017220215.1	MF6_004284	False
GCF_017220215.1	MF6_004284_Cterm	False
GCF_017220215.1	MF6_004285	False
GCF_017220215.1	MF6_004947	False
GCF_017220215.1	MF6_006318	False
GCF_017301875.1	MF6_001079	False
GCF_017301875.1	MF6_002734	True
GCF_017301875.1	MF6_003184	False
GCF_017301875.1	MF6_003684_Cterm	False
GCF_017301875.1	MF6_003686	False
GCF_017301875.1	MF6_003843	False
GCF_017301875.1	MF6_004284_Cterm	False
GCF_017301875.1	MF6_004285	False
GCF_017301875.1	MF6_004947	False
GCF_017301875.1	MF6_006318	True
GCF_017301895.1	MF6_001079	False
GCF_017301895.1	MF6_002734	True
GCF_017301895.1	MF6_003184	False
GCF_017301895.1	MF6_003684_Cterm	False
GCF_017301895.1	MF6_003686	False
GCF_017301895.1	MF6_003843	False
GCF_017301895.1	MF6_004284_Cterm	False
GCF_017301895.1	MF6_004285	False
GCF_017301895.1	MF6_004947	False
GCF_017301895.1	MF6_006318	True
GCF_017301905.1	MF6_001079	False
GCF_017301905.1	MF6_002734	True
GCF_017301905.1	MF6_003184	False
GCF_017301905.1	MF6_003684_Cterm	False
GCF_017301905.1	MF6_003686	False
GCF_017301905.1	MF6_003843	False
GCF_017301905.1	MF6_004284_Cterm	False
GCF_017301905.1	MF6_004285	False
GCF_017301905.1	MF6_004947	False
GCF_017301905.1	MF6_006318	True
GCF_017378155.1	MF6_001079	False
GCF_017378155.1	MF6_002734	True
GCF_017378155.1	MF6_003184	False
GCF_017378155.1	MF6_003684	False
GCF_017378155.1	MF6_003684_Cterm	False
GCF_017378155.1	MF6_003686	False
GCF_017378155.1	MF6_003843	True
GCF_017378155.1	MF6_004284	False
GCF_017378155.1	MF6_004284_Cterm	False
GCF_017378155.1	MF6_004285	False
GCF_017378155.1	MF6_004947	True
GCF_017378155.1	MF6_006318	True
GCF_017378195.1	MF6_001079	False
GCF_017378195.1	MF6_002734	True
GCF_017378195.1	MF6_003184	False
GCF_017378195.1	MF6_003684	False
GCF_017378195.1	MF6_003684_Cterm	False
GCF_017378195.1	MF6_003686	False
GCF_017378195.1	MF6_003843	True
GCF_017378195.1	MF6_004284	False
GCF_017378195.1	MF6_004284_Cterm	False
GCF_017378195.1	MF6_004285	False
GCF_017378195.1	MF6_004947	True
GCF_017378195.1	MF6_006318	True
GCF_017378235.1	MF6_001079	False
GCF_017378235.1	MF6_002734	True
GCF_017378235.1	MF6_003184	False
GCF_017378235.1	MF6_003684	False
GCF_017378235.1	MF6_003684_Cterm	False
GCF_017378235.1	MF6_003686	False
GCF_017378235.1	MF6_003843	True
GCF_017378235.1	MF6_004284	False
GCF_017378235.1	MF6_004284_Cterm	False
GCF_017378235.1	MF6_004285	False
GCF_017378235.1	MF6_004947	True
GCF_017378235.1	MF6_006318	True
GCF_017378275.1	MF6_001079	False
GCF_017378275.1	MF6_002734	True
GCF_017378275.1	MF6_003184	False
GCF_017378275.1	MF6_003684	False
GCF_017378275.1	MF6_003684_Cterm	False
GCF_017378275.1	MF6_003686	False
GCF_017378275.1	MF6_003843	True
GCF_017378275.1	MF6_004284	False
GCF_017378275.1	MF6_004284_Cterm	False
GCF_017378275.1	MF6_004285	False
GCF_017378275.1	MF6_004947	True
GCF_017378275.1	MF6_006318	True
GCF_017378315.2	MF6_001079	False
GCF_017378315.2	MF6_002734	True
GCF_017378315.2	MF6_003184	False
GCF_017378315.2	MF6_003684	False
GCF_017378315.2	MF6_003684_Cterm	False
GCF_017378315.2	MF6_003686	False
GCF_017378315.2	MF6_003843	True
GCF_017378315.2	MF6_004284	False
GCF_017378315.2	MF6_004284_Cterm	False
GCF_017378315.2	MF6_004285	False
GCF_017378315.2	MF6_004947	True
GCF_017378315.2	MF6_006318	True
GCF_017378355.1	MF6_001079	False
GCF_017378355.1	MF6_002734	True
GCF_017378355.1	MF6_003184	False
GCF_017378355.1	MF6_003684	False
GCF_017378355.1	MF6_003684_Cterm	False
GCF_017378355.1	MF6_003686	False
GCF_017378355.1	MF6_003843	True
GCF_017378355.1	MF6_004284	False
GCF_017378355.1	MF6_004284_Cterm	False
GCF_017378355.1	MF6_004285	False
GCF_017378355.1	MF6_004947	True
GCF_017378355.1	MF6_006318	True
GCF_017378435.1	MF6_001079	False
GCF_017378435.1	MF6_002734	True
GCF_017378435.1	MF6_003184	False
GCF_017378435.1	MF6_003684	False
GCF_017378435.1	MF6_003684_Cterm	False
GCF_017378435.1	MF6_003686	False
GCF_017378435.1	MF6_003843	True
GCF_017378435.1	MF6_004284	False
GCF_017378435.1	MF6_004284_Cterm	False
GCF_017378435.1	MF6_004285	False
GCF_017378435.1	MF6_004947	True
GCF_017378435.1	MF6_006318	True
GCF_017514945.1	MF6_001079	False
GCF_017514945.1	MF6_002734	True
GCF_017514945.1	MF6_003184	False
GCF_017514945.1	MF6_003684	False
GCF_017514945.1	MF6_003684_Cterm	False
GCF_017514945.1	MF6_003686	False
GCF_017514945.1	MF6_003843	False
GCF_017514945.1	MF6_004284	False
GCF_017514945.1	MF6_004284_Cterm	False
GCF_017514945.1	MF6_004285	False
GCF_017514945.1	MF6_004947	False
GCF_017514945.1	MF6_006318	True
GCF_017742755.1	MF6_001079	False
GCF_017742755.1	MF6_002734	True
GCF_017742755.1	MF6_003184	True
GCF_017742755.1	MF6_003684_Cterm	False
GCF_017742755.1	MF6_003686	False
GCF_017742755.1	MF6_003843	False
GCF_017742755.1	MF6_004284_Cterm	False
GCF_017742755.1	MF6_004285	False
GCF_017742755.1	MF6_004947	False
GCF_017742755.1	MF6_006318	True
GCF_017815595.1	MF6_001079	False
GCF_017815595.1	MF6_002734	True
GCF_017815595.1	MF6_003184	False
GCF_017815595.1	MF6_003684	False
GCF_017815595.1	MF6_003684_Cterm	False
GCF_017815595.1	MF6_003686	False
GCF_017815595.1	MF6_003843	False
GCF_017815595.1	MF6_004284	False
GCF_017815595.1	MF6_004284_Cterm	False
GCF_017815595.1	MF6_004285	False
GCF_017815595.1	MF6_004947	False
GCF_017815595.1	MF6_006318	True
GCF_017815615.1	MF6_001079	False
GCF_017815615.1	MF6_002734	True
GCF_017815615.1	MF6_003184	False
GCF_017815615.1	MF6_003684	False
GCF_017815615.1	MF6_003684_Cterm	False
GCF_017815615.1	MF6_003686	False
GCF_017815615.1	MF6_003843	False
GCF_017815615.1	MF6_004284	False
GCF_017815615.1	MF6_004284_Cterm	False
GCF_017815615.1	MF6_004285	False
GCF_017815615.1	MF6_004947	False
GCF_017815615.1	MF6_006318	True
GCF_017858835.1	MF6_001079	False
GCF_017858835.1	MF6_002734	True
GCF_017858835.1	MF6_003184	False
GCF_017858835.1	MF6_003684	False
GCF_017858835.1	MF6_003684_Cterm	False
GCF_017858835.1	MF6_003686	False
GCF_017858835.1	MF6_003843	False
GCF_017858835.1	MF6_004284	False
GCF_017858835.1	MF6_004284_Cterm	False
GCF_017858835.1	MF6_004285	False
GCF_017858835.1	MF6_004947	False
GCF_017858835.1	MF6_006318	True
GCF_018223765.1	MF6_001079	False
GCF_018223765.1	MF6_002734	True
GCF_018223765.1	MF6_003184	False
GCF_018223765.1	MF6_003684	False
GCF_018223765.1	MF6_003684_Cterm	False
GCF_018223765.1	MF6_003686	False
GCF_018223765.1	MF6_003843	True
GCF_018223765.1	MF6_004284	False
GCF_018223765.1	MF6_004284_Cterm	False
GCF_018223765.1	MF6_004285	False
GCF_018223765.1	MF6_004947	True
GCF_018223765.1	MF6_006318	True
GCF_018223785.1	MF6_001079	False
GCF_018223785.1	MF6_002734	True
GCF_018223785.1	MF6_003184	False
GCF_018223785.1	MF6_003684	False
GCF_018223785.1	MF6_003684_Cterm	False
GCF_018223785.1	MF6_003686	False
GCF_018223785.1	MF6_003843	True
GCF_018223785.1	MF6_004284	False
GCF_018223785.1	MF6_004284_Cterm	False
GCF_018223785.1	MF6_004285	False
GCF_018223785.1	MF6_004947	True
GCF_018223785.1	MF6_006318	True
GCF_018223805.1	MF6_001079	False
GCF_018223805.1	MF6_002734	True
GCF_018223805.1	MF6_003184	False
GCF_018223805.1	MF6_003684	False
GCF_018223805.1	MF6_003684_Cterm	False
GCF_018223805.1	MF6_003686	False
GCF_018223805.1	MF6_003843	True
GCF_018223805.1	MF6_004284	False
GCF_018223805.1	MF6_004284_Cterm	False
GCF_018223805.1	MF6_004285	False
GCF_018223805.1	MF6_004947	True
GCF_018223805.1	MF6_006318	True
GCF_018228345.1	MF6_001079	False
GCF_018228345.1	MF6_002734	True
GCF_018228345.1	MF6_003184	False
GCF_018228345.1	MF6_003684	False
GCF_018228345.1	MF6_003684_Cterm	False
GCF_018228345.1	MF6_003686	False
GCF_018228345.1	MF6_003843	True
GCF_018228345.1	MF6_004284	False
GCF_018228345.1	MF6_004284_Cterm	False
GCF_018228345.1	MF6_004285	False
GCF_018228345.1	MF6_004947	True
GCF_018228345.1	MF6_006318	True
GCF_018228385.1	MF6_001079	False
GCF_018228385.1	MF6_002734	True
GCF_018228385.1	MF6_003184	False
GCF_018228385.1	MF6_003684	False
GCF_018228385.1	MF6_003684_Cterm	False
GCF_018228385.1	MF6_003686	False
GCF_018228385.1	MF6_003843	True
GCF_018228385.1	MF6_004284	False
GCF_018228385.1	MF6_004284_Cterm	False
GCF_018228385.1	MF6_004285	False
GCF_018228385.1	MF6_004947	True
GCF_018228385.1	MF6_006318	True
GCF_018228525.1	MF6_001079	False
GCF_018228525.1	MF6_002734	True
GCF_018228525.1	MF6_003184	False
GCF_018228525.1	MF6_003684	False
GCF_018228525.1	MF6_003684_Cterm	False
GCF_018228525.1	MF6_003686	False
GCF_018228525.1	MF6_003843	True
GCF_018228525.1	MF6_004284	False
GCF_018228525.1	MF6_004284_Cterm	False
GCF_018228525.1	MF6_004285	False
GCF_018228525.1	MF6_004947	True
GCF_018228525.1	MF6_006318	True
GCF_018228545.1	MF6_001079	False
GCF_018228545.1	MF6_002734	True
GCF_018228545.1	MF6_003184	False
GCF_018228545.1	MF6_003684	False
GCF_018228545.1	MF6_003684_Cterm	False
GCF_018228545.1	MF6_003686	False
GCF_018228545.1	MF6_003843	True
GCF_018228545.1	MF6_004284	False
GCF_018228545.1	MF6_004284_Cterm	False
GCF_018228545.1	MF6_004285	False
GCF_018228545.1	MF6_004947	True
GCF_018228545.1	MF6_006318	True
GCF_018228565.1	MF6_001079	False
GCF_018228565.1	MF6_002734	True
GCF_018228565.1	MF6_003184	False
GCF_018228565.1	MF6_003684	False
GCF_018228565.1	MF6_003684_Cterm	False
GCF_018228565.1	MF6_003686	False
GCF_018228565.1	MF6_003843	True
GCF_018228565.1	MF6_004284	False
GCF_018228565.1	MF6_004284_Cterm	False
GCF_018228565.1	MF6_004285	False
GCF_018228565.1	MF6_004947	True
GCF_018228565.1	MF6_006318	True
GCF_018228585.1	MF6_001079	False
GCF_018228585.1	MF6_002734	True
GCF_018228585.1	MF6_003184	False
GCF_018228585.1	MF6_003684	False
GCF_018228585.1	MF6_003684_Cterm	False
GCF_018228585.1	MF6_003686	False
GCF_018228585.1	MF6_003843	True
GCF_018228585.1	MF6_004284	False
GCF_018228585.1	MF6_004284_Cterm	False
GCF_018228585.1	MF6_004285	False
GCF_018228585.1	MF6_004947	True
GCF_018228585.1	MF6_006318	True
GCF_018228605.1	MF6_001079	False
GCF_018228605.1	MF6_002734	True
GCF_018228605.1	MF6_003184	False
GCF_018228605.1	MF6_003684	False
GCF_018228605.1	MF6_003684_Cterm	False
GCF_018228605.1	MF6_003686	False
GCF_018228605.1	MF6_003843	True
GCF_018228605.1	MF6_004284	False
GCF_018228605.1	MF6_004284_Cterm	False
GCF_018228605.1	MF6_004285	False
GCF_018228605.1	MF6_004947	True
GCF_018228605.1	MF6_006318	True
GCF_018228625.1	MF6_001079	False
GCF_018228625.1	MF6_002734	True
GCF_018228625.1	MF6_003184	False
GCF_018228625.1	MF6_003684	False
GCF_018228625.1	MF6_003684_Cterm	False
GCF_018228625.1	MF6_003686	False
GCF_018228625.1	MF6_003843	True
GCF_018228625.1	MF6_004284	False
GCF_018228625.1	MF6_004284_Cterm	False
GCF_018228625.1	MF6_004285	False
GCF_018228625.1	MF6_004947	True
GCF_018228625.1	MF6_006318	True
GCF_018274335.1	MF6_001079	False
GCF_018274335.1	MF6_002734	True
GCF_018274335.1	MF6_003184	False
GCF_018274335.1	MF6_003684_Cterm	False
GCF_018274335.1	MF6_003686	False
GCF_018274335.1	MF6_003843	True
GCF_018274335.1	MF6_004284_Cterm	False
GCF_018274335.1	MF6_004285	False
GCF_018274335.1	MF6_004947	True
GCF_018274335.1	MF6_006318	True
GCF_018408855.1	MF6_001079	False
GCF_018408855.1	MF6_002734	False
GCF_018408855.1	MF6_003184	False
GCF_018408855.1	MF6_003684	False
GCF_018408855.1	MF6_003684_Cterm	False
GCF_018408855.1	MF6_003686	False
GCF_018408855.1	MF6_003843	False
GCF_018408855.1	MF6_004284	False
GCF_018408855.1	MF6_004284_Cterm	False
GCF_018408855.1	MF6_004285	False
GCF_018408855.1	MF6_004947	False
GCF_018408855.1	MF6_006318	False
GCF_018417535.1	MF6_001079	False
GCF_018417535.1	MF6_002734	True
GCF_018417535.1	MF6_003184	False
GCF_018417535.1	MF6_003684	False
GCF_018417535.1	MF6_003684_Cterm	False
GCF_018417535.1	MF6_003686	False
GCF_018417535.1	MF6_003843	True
GCF_018417535.1	MF6_004284	False
GCF_018417535.1	MF6_004284_Cterm	False
GCF_018417535.1	MF6_004285	False
GCF_018417535.1	MF6_004947	True
GCF_018417535.1	MF6_006318	True
GCF_018417615.1	MF6_001079	True
GCF_018417615.1	MF6_002734	True
GCF_018417615.1	MF6_003184	True
GCF_018417615.1	MF6_003684_Cterm	True
GCF_018417615.1	MF6_003686	True
GCF_018417615.1	MF6_003843	True
GCF_018417615.1	MF6_004284_Cterm	True
GCF_018417615.1	MF6_004285	True
GCF_018417615.1	MF6_004947	True
GCF_018417615.1	MF6_006318	True
GCF_018771365.1	MF6_001079	False
GCF_018771365.1	MF6_002734	True
GCF_018771365.1	MF6_003184	False
GCF_018771365.1	MF6_003684	False
GCF_018771365.1	MF6_003684_Cterm	False
GCF_018771365.1	MF6_003686	False
GCF_018771365.1	MF6_003843	True
GCF_018771365.1	MF6_004284	False
GCF_018771365.1	MF6_004284_Cterm	False
GCF_018771365.1	MF6_004285	False
GCF_018771365.1	MF6_004947	True
GCF_018771365.1	MF6_006318	True
GCF_019428685.1	MF6_001079	False
GCF_019428685.1	MF6_002734	False
GCF_019428685.1	MF6_003184	False
GCF_019428685.1	MF6_003684	False
GCF_019428685.1	MF6_003684_Cterm	False
GCF_019428685.1	MF6_003686	False
GCF_019428685.1	MF6_003843	False
GCF_019428685.1	MF6_004284	False
GCF_019428685.1	MF6_004284_Cterm	False
GCF_019428685.1	MF6_004285	False
GCF_019428685.1	MF6_004947	False
GCF_019428685.1	MF6_006318	False
GCF_019843765.1	MF6_001079	False
GCF_019843765.1	MF6_002734	True
GCF_019843765.1	MF6_003184	False
GCF_019843765.1	MF6_003684_Cterm	False
GCF_019843765.1	MF6_003686	False
GCF_019843765.1	MF6_003843	True
GCF_019843765.1	MF6_004284_Cterm	False
GCF_019843765.1	MF6_004285	False
GCF_019843765.1	MF6_004947	True
GCF_019843765.1	MF6_006318	True
GCF_019915365.1	MF6_001079	False
GCF_019915365.1	MF6_002734	True
GCF_019915365.1	MF6_003184	False
GCF_019915365.1	MF6_003684	False
GCF_019915365.1	MF6_003684_Cterm	False
GCF_019915365.1	MF6_003686	False
GCF_019915365.1	MF6_003843	True
GCF_019915365.1	MF6_004284	False
GCF_019915365.1	MF6_004284_Cterm	False
GCF_019915365.1	MF6_004285	False
GCF_019915365.1	MF6_004947	True
GCF_019915365.1	MF6_006318	False
GCF_019930785.1	MF6_001079	False
GCF_019930785.1	MF6_002734	True
GCF_019930785.1	MF6_003184	False
GCF_019930785.1	MF6_003684	False
GCF_019930785.1	MF6_003684_Cterm	False
GCF_019930785.1	MF6_003686	False
GCF_019930785.1	MF6_003843	False
GCF_019930785.1	MF6_004284	False
GCF_019930785.1	MF6_004284_Cterm	False
GCF_019930785.1	MF6_004285	False
GCF_019930785.1	MF6_004947	False
GCF_019930785.1	MF6_006318	True
GCF_020099355.1	MF6_001079	False
GCF_020099355.1	MF6_002734	True
GCF_020099355.1	MF6_003184	True
GCF_020099355.1	MF6_003684	False
GCF_020099355.1	MF6_003684_Cterm	False
GCF_020099355.1	MF6_003686	False
GCF_020099355.1	MF6_003843	False
GCF_020099355.1	MF6_004284	True
GCF_020099355.1	MF6_004284_Cterm	False
GCF_020099355.1	MF6_004285	False
GCF_020099355.1	MF6_004947	False
GCF_020099355.1	MF6_006318	True
GCF_020544345.1	MF6_001079	False
GCF_020544345.1	MF6_002734	False
GCF_020544345.1	MF6_003184	False
GCF_020544345.1	MF6_003684	False
GCF_020544345.1	MF6_003684_Cterm	False
GCF_020544345.1	MF6_003686	False
GCF_020544345.1	MF6_003843	False
GCF_020544345.1	MF6_004284	False
GCF_020544345.1	MF6_004284_Cterm	False
GCF_020544345.1	MF6_004285	False
GCF_020544345.1	MF6_004947	False
GCF_020544345.1	MF6_006318	False
GCF_020736245.1	MF6_001079	False
GCF_020736245.1	MF6_002734	True
GCF_020736245.1	MF6_003184	False
GCF_020736245.1	MF6_003684	False
GCF_020736245.1	MF6_003684_Cterm	False
GCF_020736245.1	MF6_003686	False
GCF_020736245.1	MF6_003843	False
GCF_020736245.1	MF6_004284	False
GCF_020736245.1	MF6_004284_Cterm	False
GCF_020736245.1	MF6_004285	False
GCF_020736245.1	MF6_004947	False
GCF_020736245.1	MF6_006318	True
GCF_020809565.1	MF6_001079	False
GCF_020809565.1	MF6_002734	True
GCF_020809565.1	MF6_003184	False
GCF_020809565.1	MF6_003684_Cterm	False
GCF_020809565.1	MF6_003686	False
GCF_020809565.1	MF6_003843	False
GCF_020809565.1	MF6_004284_Cterm	False
GCF_020809565.1	MF6_004285	False
GCF_020809565.1	MF6_004947	False
GCF_020809565.1	MF6_006318	True
GCF_020843905.1	MF6_001079	False
GCF_020843905.1	MF6_002734	True
GCF_020843905.1	MF6_003184	False
GCF_020843905.1	MF6_003684	False
GCF_020843905.1	MF6_003684_Cterm	False
GCF_020843905.1	MF6_003686	False
GCF_020843905.1	MF6_003843	True
GCF_020843905.1	MF6_004284	False
GCF_020843905.1	MF6_004284_Cterm	False
GCF_020843905.1	MF6_004285	False
GCF_020843905.1	MF6_004947	True
GCF_020843905.1	MF6_006318	True
GCF_020843925.1	MF6_001079	False
GCF_020843925.1	MF6_002734	True
GCF_020843925.1	MF6_003184	False
GCF_020843925.1	MF6_003684	False
GCF_020843925.1	MF6_003684_Cterm	False
GCF_020843925.1	MF6_003686	False
GCF_020843925.1	MF6_003843	True
GCF_020843925.1	MF6_004284	False
GCF_020843925.1	MF6_004284_Cterm	False
GCF_020843925.1	MF6_004285	False
GCF_020843925.1	MF6_004947	True
GCF_020843925.1	MF6_006318	True
GCF_020843945.1	MF6_001079	False
GCF_020843945.1	MF6_002734	True
GCF_020843945.1	MF6_003184	True
GCF_020843945.1	MF6_003684	False
GCF_020843945.1	MF6_003684_Cterm	False
GCF_020843945.1	MF6_003686	False
GCF_020843945.1	MF6_003843	False
GCF_020843945.1	MF6_004284	False
GCF_020843945.1	MF6_004284_Cterm	False
GCF_020843945.1	MF6_004285	False
GCF_020843945.1	MF6_004947	True
GCF_020843945.1	MF6_006318	True
GCF_020843965.1	MF6_001079	False
GCF_020843965.1	MF6_002734	True
GCF_020843965.1	MF6_003184	True
GCF_020843965.1	MF6_003684	False
GCF_020843965.1	MF6_003684_Cterm	False
GCF_020843965.1	MF6_003686	False
GCF_020843965.1	MF6_003843	False
GCF_020843965.1	MF6_004284	False
GCF_020843965.1	MF6_004284_Cterm	False
GCF_020843965.1	MF6_004285	False
GCF_020843965.1	MF6_004947	True
GCF_020843965.1	MF6_006318	True
GCF_020843985.1	MF6_001079	False
GCF_020843985.1	MF6_002734	True
GCF_020843985.1	MF6_003184	True
GCF_020843985.1	MF6_003684	False
GCF_020843985.1	MF6_003684_Cterm	False
GCF_020843985.1	MF6_003686	False
GCF_020843985.1	MF6_003843	True
GCF_020843985.1	MF6_004284	True
GCF_020843985.1	MF6_004284_Cterm	False
GCF_020843985.1	MF6_004285	False
GCF_020843985.1	MF6_004947	True
GCF_020843985.1	MF6_006318	True
GCF_020885575.1	MF6_001079	False
GCF_020885575.1	MF6_002734	False
GCF_020885575.1	MF6_003184	False
GCF_020885575.1	MF6_003684	False
GCF_020885575.1	MF6_003684_Cterm	False
GCF_020885575.1	MF6_003686	False
GCF_020885575.1	MF6_003843	False
GCF_020885575.1	MF6_004284	False
GCF_020885575.1	MF6_004284_Cterm	False
GCF_020885575.1	MF6_004285	False
GCF_020885575.1	MF6_004947	False
GCF_020885575.1	MF6_006318	False
GCF_021344035.2	MF6_001079	False
GCF_021344035.2	MF6_002734	True
GCF_021344035.2	MF6_003184	False
GCF_021344035.2	MF6_003684	False
GCF_021344035.2	MF6_003684_Cterm	False
GCF_021344035.2	MF6_003686	False
GCF_021344035.2	MF6_003843	True
GCF_021344035.2	MF6_004284	False
GCF_021344035.2	MF6_004284_Cterm	False
GCF_021344035.2	MF6_004285	False
GCF_021344035.2	MF6_004947	True
GCF_021344035.2	MF6_006318	True
GCF_021484945.1	MF6_001079	False
GCF_021484945.1	MF6_002734	True
GCF_021484945.1	MF6_003184	False
GCF_021484945.1	MF6_003684	False
GCF_021484945.1	MF6_003684_Cterm	False
GCF_021484945.1	MF6_003686	False
GCF_021484945.1	MF6_003843	True
GCF_021484945.1	MF6_004284	False
GCF_021484945.1	MF6_004284_Cterm	False
GCF_021484945.1	MF6_004285	False
GCF_021484945.1	MF6_004947	True
GCF_021484945.1	MF6_006318	True
GCF_021535065.1	MF6_001079	False
GCF_021535065.1	MF6_002734	True
GCF_021535065.1	MF6_003184	False
GCF_021535065.1	MF6_003684	False
GCF_021535065.1	MF6_003684_Cterm	False
GCF_021535065.1	MF6_003686	False
GCF_021535065.1	MF6_003843	True
GCF_021535065.1	MF6_004284	False
GCF_021535065.1	MF6_004284_Cterm	False
GCF_021535065.1	MF6_004285	False
GCF_021535065.1	MF6_004947	True
GCF_021535065.1	MF6_006318	True
GCF_021899435.1	MF6_001079	False
GCF_021899435.1	MF6_002734	True
GCF_021899435.1	MF6_003184	False
GCF_021899435.1	MF6_003684	False
GCF_021899435.1	MF6_003684_Cterm	False
GCF_021899435.1	MF6_003686	False
GCF_021899435.1	MF6_003843	True
GCF_021899435.1	MF6_004284	False
GCF_021899435.1	MF6_004284_Cterm	False
GCF_021899435.1	MF6_004285	False
GCF_021899435.1	MF6_004947	True
GCF_021899435.1	MF6_006318	True
GCF_022213445.1	MF6_001079	False
GCF_022213445.1	MF6_002734	True
GCF_022213445.1	MF6_003184	False
GCF_022213445.1	MF6_003684	False
GCF_022213445.1	MF6_003684_Cterm	False
GCF_022213445.1	MF6_003686	False
GCF_022213445.1	MF6_003843	False
GCF_022213445.1	MF6_004284	False
GCF_022213445.1	MF6_004284_Cterm	False
GCF_022213445.1	MF6_004285	False
GCF_022213445.1	MF6_004947	False
