family	n_genomes	n_members	is_core	is_single_copy_core	genomes	members
GCF_016899425.1|KEDGBJ_06582	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06582;GCF_053038975.1|AHCKDM_06275;GCF_053209605.1|GFFINM_06277;GCF_905400185.1|DKPOPA_06629;MF6|CFFIHE_03820
GCF_016899425.1|KEDGBJ_06584	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06584;GCF_053038975.1|AHCKDM_06277;GCF_053209605.1|GFFINM_06279;GCF_905400185.1|DKPOPA_06631;MF6|CFFIHE_03822
GCF_016899425.1|KEDGBJ_06585	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06585;GCF_053038975.1|AHCKDM_06278;GCF_053209605.1|GFFINM_06280;GCF_905400185.1|DKPOPA_06632;MF6|CFFIHE_03823
GCF_016899425.1|KEDGBJ_06586	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06586;GCF_053038975.1|AHCKDM_06279;GCF_053209605.1|GFFINM_06281;GCF_905400185.1|DKPOPA_06633;MF6|CFFIHE_03824
GCF_016899425.1|KEDGBJ_06587	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06587;GCF_053038975.1|AHCKDM_06280;GCF_053209605.1|GFFINM_06282;GCF_905400185.1|DKPOPA_06634;MF6|CFFIHE_03825
GCF_016899425.1|KEDGBJ_06588	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06588;GCF_053038975.1|AHCKDM_06281;GCF_053209605.1|GFFINM_06283;GCF_905400185.1|DKPOPA_06635;MF6|CFFIHE_03826
GCF_016899425.1|KEDGBJ_06589	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06589;GCF_053038975.1|AHCKDM_06282;GCF_053209605.1|GFFINM_06284;GCF_905400185.1|DKPOPA_06636;MF6|CFFIHE_03827
GCF_016899425.1|KEDGBJ_06590	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06590;GCF_053038975.1|AHCKDM_06283;GCF_053209605.1|GFFINM_06285;GCF_905400185.1|DKPOPA_06637;MF6|CFFIHE_03828
GCF_016899425.1|KEDGBJ_06591	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06591;GCF_053038975.1|AHCKDM_06284;GCF_053209605.1|GFFINM_06286;GCF_905400185.1|DKPOPA_06638;MF6|CFFIHE_03829
GCF_016899425.1|KEDGBJ_06592	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06592;GCF_053038975.1|AHCKDM_06285;GCF_053209605.1|GFFINM_06287;GCF_905400185.1|DKPOPA_06639;MF6|CFFIHE_03830
GCF_016899425.1|KEDGBJ_06593	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06593;GCF_053038975.1|AHCKDM_06286;GCF_053209605.1|GFFINM_06288;GCF_905400185.1|DKPOPA_06640;MF6|CFFIHE_03831
GCF_016899425.1|KEDGBJ_06594	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06594;GCF_053038975.1|AHCKDM_06287;GCF_053209605.1|GFFINM_06289;GCF_905400185.1|DKPOPA_06641;MF6|CFFIHE_03832
GCF_016899425.1|KEDGBJ_06595	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06595;GCF_053038975.1|AHCKDM_06288;GCF_053209605.1|GFFINM_06290;GCF_905400185.1|DKPOPA_06642;MF6|CFFIHE_03833
GCF_016899425.1|KEDGBJ_06596	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06596;GCF_053038975.1|AHCKDM_06289;GCF_053209605.1|GFFINM_06291;GCF_905400185.1|DKPOPA_06643;MF6|CFFIHE_03834
GCF_016899425.1|KEDGBJ_06597	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06597;GCF_053038975.1|AHCKDM_06290;GCF_053209605.1|GFFINM_06292;GCF_905400185.1|DKPOPA_06644;MF6|CFFIHE_03835
GCF_016899425.1|KEDGBJ_06598	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06598;GCF_053038975.1|AHCKDM_06291;GCF_053209605.1|GFFINM_06293;GCF_905400185.1|DKPOPA_06645;MF6|CFFIHE_03836
GCF_016899425.1|KEDGBJ_06599	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06599;GCF_053038975.1|AHCKDM_06292;GCF_053209605.1|GFFINM_06294;GCF_905400185.1|DKPOPA_06646;MF6|CFFIHE_03837
GCF_016899425.1|KEDGBJ_06600	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06600;GCF_053038975.1|AHCKDM_06293;GCF_053209605.1|GFFINM_06295;GCF_905400185.1|DKPOPA_06647;MF6|CFFIHE_03838
GCF_016899425.1|KEDGBJ_06601	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06601;GCF_053038975.1|AHCKDM_06294;GCF_053209605.1|GFFINM_06296;GCF_905400185.1|DKPOPA_06648;MF6|CFFIHE_03839
GCF_016899425.1|KEDGBJ_06602	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06602;GCF_905400185.1|DKPOPA_06649;MF6|CFFIHE_03840
GCF_016899425.1|KEDGBJ_06603	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06603;GCF_905400185.1|DKPOPA_06650;MF6|CFFIHE_03841
GCF_016899425.1|KEDGBJ_06604	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06604;GCF_053038975.1|AHCKDM_06316;GCF_053209605.1|GFFINM_06318;GCF_905400185.1|DKPOPA_06651;MF6|CFFIHE_03842
GCF_016899425.1|KEDGBJ_06606	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06606;GCF_053038975.1|AHCKDM_06318;GCF_053209605.1|GFFINM_06320;GCF_905400185.1|DKPOPA_06653;MF6|CFFIHE_03844
GCF_016899425.1|KEDGBJ_06607	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06607;GCF_053038975.1|AHCKDM_06319;GCF_053209605.1|GFFINM_06321;GCF_905400185.1|DKPOPA_06654;MF6|CFFIHE_03845
GCF_016899425.1|KEDGBJ_06608	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06608;GCF_053038975.1|AHCKDM_06320;GCF_053209605.1|GFFINM_06322;GCF_905400185.1|DKPOPA_06655;MF6|CFFIHE_03846
GCF_016899425.1|KEDGBJ_06609	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06609;GCF_053038975.1|AHCKDM_06321;GCF_053209605.1|GFFINM_06323;GCF_905400185.1|DKPOPA_06656;MF6|CFFIHE_03847
GCF_016899425.1|KEDGBJ_06610	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06610;GCF_053038975.1|AHCKDM_06322;GCF_053209605.1|GFFINM_06324;GCF_905400185.1|DKPOPA_06657;MF6|CFFIHE_03848
GCF_016899425.1|KEDGBJ_06611	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06611;GCF_053038975.1|AHCKDM_06323;GCF_053209605.1|GFFINM_06325;GCF_905400185.1|DKPOPA_06658;MF6|CFFIHE_03849
GCF_016899425.1|KEDGBJ_06612	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06612;GCF_053038975.1|AHCKDM_06324;GCF_053209605.1|GFFINM_06326;GCF_905400185.1|DKPOPA_06659;MF6|CFFIHE_03850
GCF_016899425.1|KEDGBJ_06613	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06613;GCF_053038975.1|AHCKDM_06325;GCF_053209605.1|GFFINM_06327;GCF_905400185.1|DKPOPA_06660;MF6|CFFIHE_03851
GCF_016899425.1|KEDGBJ_06614	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06614;GCF_053038975.1|AHCKDM_06326;GCF_053209605.1|GFFINM_06328;GCF_905400185.1|DKPOPA_06661;MF6|CFFIHE_03852
GCF_016899425.1|KEDGBJ_06615	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06615;GCF_053038975.1|AHCKDM_06327;GCF_053209605.1|GFFINM_06329;GCF_905400185.1|DKPOPA_06662;MF6|CFFIHE_03853
GCF_016899425.1|KEDGBJ_06616	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06616;GCF_053038975.1|AHCKDM_06331;GCF_053209605.1|GFFINM_06333;GCF_905400185.1|DKPOPA_06664;MF6|CFFIHE_03855
GCF_016899425.1|KEDGBJ_06617	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06617;GCF_053038975.1|AHCKDM_06332;GCF_053209605.1|GFFINM_06334;GCF_905400185.1|DKPOPA_06665;MF6|CFFIHE_03856
GCF_016899425.1|KEDGBJ_06618	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06618;GCF_053038975.1|AHCKDM_06333;GCF_053209605.1|GFFINM_06335;GCF_905400185.1|DKPOPA_06666;MF6|CFFIHE_03857
GCF_016899425.1|KEDGBJ_06619	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06619;GCF_053038975.1|AHCKDM_06334;GCF_053209605.1|GFFINM_06336;GCF_905400185.1|DKPOPA_06667;MF6|CFFIHE_03858
GCF_016899425.1|KEDGBJ_06620	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06620;GCF_053038975.1|AHCKDM_06335;GCF_053209605.1|GFFINM_06337;GCF_905400185.1|DKPOPA_06668;MF6|CFFIHE_03859
GCF_016899425.1|KEDGBJ_06621	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06621;GCF_053038975.1|AHCKDM_06336;GCF_053209605.1|GFFINM_06338;GCF_905400185.1|DKPOPA_06669;MF6|CFFIHE_03860
GCF_016899425.1|KEDGBJ_06622	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06622;GCF_053038975.1|AHCKDM_06337;GCF_053209605.1|GFFINM_06339;GCF_905400185.1|DKPOPA_06670;MF6|CFFIHE_03861
GCF_016899425.1|KEDGBJ_06623	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06623;GCF_053038975.1|AHCKDM_06338;GCF_053209605.1|GFFINM_06340;GCF_905400185.1|DKPOPA_06671;MF6|CFFIHE_03862
GCF_016899425.1|KEDGBJ_06624	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06624;GCF_053038975.1|AHCKDM_06339;GCF_053209605.1|GFFINM_06341;GCF_905400185.1|DKPOPA_06672;MF6|CFFIHE_03863
GCF_016899425.1|KEDGBJ_06625	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06625;GCF_053038975.1|AHCKDM_06340;GCF_053209605.1|GFFINM_06342;GCF_905400185.1|DKPOPA_06673;MF6|CFFIHE_03864
GCF_016899425.1|KEDGBJ_06626	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06626;GCF_053038975.1|AHCKDM_06341;GCF_053209605.1|GFFINM_06343;GCF_905400185.1|DKPOPA_06674;MF6|CFFIHE_03865
GCF_016899425.1|KEDGBJ_06627	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06627;GCF_053038975.1|AHCKDM_06342;GCF_053209605.1|GFFINM_06344;GCF_905400185.1|DKPOPA_06675;MF6|CFFIHE_03866
GCF_016899425.1|KEDGBJ_06628	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06628;GCF_053038975.1|AHCKDM_06343;GCF_053209605.1|GFFINM_06345;GCF_905400185.1|DKPOPA_06676;MF6|CFFIHE_03867
GCF_016899425.1|KEDGBJ_06629	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06629;GCF_053038975.1|AHCKDM_06344;GCF_053209605.1|GFFINM_06346;GCF_905400185.1|DKPOPA_06677;MF6|CFFIHE_03868
GCF_016899425.1|KEDGBJ_06630	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06630;GCF_053038975.1|AHCKDM_06345;GCF_053209605.1|GFFINM_06347;GCF_905400185.1|DKPOPA_06678;MF6|CFFIHE_03869
GCF_016899425.1|KEDGBJ_06632	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06632;GCF_905400185.1|DKPOPA_06680;MF6|CFFIHE_03871
GCF_016899425.1|KEDGBJ_06633	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06633;GCF_053038975.1|AHCKDM_06354;GCF_053209605.1|GFFINM_06356;GCF_905400185.1|DKPOPA_06681;MF6|CFFIHE_03872
GCF_016899425.1|KEDGBJ_06634	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06634;GCF_053038975.1|AHCKDM_06355;GCF_053209605.1|GFFINM_06357;GCF_905400185.1|DKPOPA_06682;MF6|CFFIHE_03873
GCF_016899425.1|KEDGBJ_06635	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06635;GCF_053038975.1|AHCKDM_06356;GCF_053209605.1|GFFINM_06358;GCF_905400185.1|DKPOPA_06683;MF6|CFFIHE_03874
GCF_016899425.1|KEDGBJ_06636	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06636;GCF_053038975.1|AHCKDM_06357;GCF_053209605.1|GFFINM_06359;GCF_905400185.1|DKPOPA_06684;MF6|CFFIHE_03875
GCF_016899425.1|KEDGBJ_06637	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06637;GCF_053038975.1|AHCKDM_06358;GCF_053209605.1|GFFINM_06360;GCF_905400185.1|DKPOPA_06685;MF6|CFFIHE_03876
GCF_016899425.1|KEDGBJ_06638	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06638;GCF_053038975.1|AHCKDM_06359;GCF_053209605.1|GFFINM_06361;GCF_905400185.1|DKPOPA_06686;MF6|CFFIHE_03877
GCF_016899425.1|KEDGBJ_06639	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06639;GCF_053038975.1|AHCKDM_06360;GCF_053209605.1|GFFINM_06362;GCF_905400185.1|DKPOPA_06687;MF6|CFFIHE_03878
GCF_016899425.1|KEDGBJ_06640	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06640;GCF_053038975.1|AHCKDM_06361;GCF_053209605.1|GFFINM_06363;GCF_905400185.1|DKPOPA_06688;MF6|CFFIHE_03879
GCF_016899425.1|KEDGBJ_06642	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06642;GCF_053038975.1|AHCKDM_06363;GCF_053209605.1|GFFINM_06365;GCF_905400185.1|DKPOPA_06690;MF6|CFFIHE_03881
GCF_016899425.1|KEDGBJ_06644	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06644;GCF_053038975.1|AHCKDM_06365;GCF_053209605.1|GFFINM_06367;GCF_905400185.1|DKPOPA_06692;MF6|CFFIHE_03883
GCF_016899425.1|KEDGBJ_06646	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06646;GCF_053038975.1|AHCKDM_06367;GCF_053209605.1|GFFINM_06369;GCF_905400185.1|DKPOPA_06694;MF6|CFFIHE_03885
GCF_016899425.1|KEDGBJ_06647	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06647;GCF_053038975.1|AHCKDM_06368;GCF_053209605.1|GFFINM_06370;GCF_905400185.1|DKPOPA_06695;MF6|CFFIHE_03886
GCF_016899425.1|KEDGBJ_06648	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06648;GCF_053038975.1|AHCKDM_06369;GCF_053209605.1|GFFINM_06371;GCF_905400185.1|DKPOPA_06696;MF6|CFFIHE_03887
GCF_016899425.1|KEDGBJ_06649	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06649;GCF_053038975.1|AHCKDM_06370;GCF_053209605.1|GFFINM_06372;GCF_905400185.1|DKPOPA_06697;MF6|CFFIHE_03888
GCF_016899425.1|KEDGBJ_06650	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06650;GCF_053038975.1|AHCKDM_06371;GCF_053209605.1|GFFINM_06373;GCF_905400185.1|DKPOPA_06698;MF6|CFFIHE_03889
GCF_016899425.1|KEDGBJ_06651	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06651;GCF_053038975.1|AHCKDM_06372;GCF_053209605.1|GFFINM_06374;GCF_905400185.1|DKPOPA_06699;MF6|CFFIHE_03890
GCF_016899425.1|KEDGBJ_06652	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06652;GCF_053038975.1|AHCKDM_06373;GCF_053209605.1|GFFINM_06375;GCF_905400185.1|DKPOPA_06700;MF6|CFFIHE_03891
GCF_016899425.1|KEDGBJ_06653	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06653;GCF_053038975.1|AHCKDM_06374;GCF_053209605.1|GFFINM_06376;GCF_905400185.1|DKPOPA_06701;MF6|CFFIHE_03892
GCF_016899425.1|KEDGBJ_06654	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06654;GCF_053038975.1|AHCKDM_06375;GCF_053209605.1|GFFINM_06377;GCF_905400185.1|DKPOPA_06702;MF6|CFFIHE_03893
GCF_016899425.1|KEDGBJ_06656	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06656;GCF_053038975.1|AHCKDM_06383;GCF_053209605.1|GFFINM_06385;GCF_905400185.1|DKPOPA_06704;MF6|CFFIHE_03895
GCF_016899425.1|KEDGBJ_06657	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06657;GCF_053038975.1|AHCKDM_06384;GCF_053209605.1|GFFINM_06386;GCF_905400185.1|DKPOPA_06705;MF6|CFFIHE_03896
GCF_016899425.1|KEDGBJ_06658	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06658;GCF_053038975.1|AHCKDM_06385;GCF_053209605.1|GFFINM_06387;GCF_905400185.1|DKPOPA_06706;MF6|CFFIHE_03897
GCF_016899425.1|KEDGBJ_06659	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06659;GCF_053038975.1|AHCKDM_06386;GCF_053209605.1|GFFINM_06388;GCF_905400185.1|DKPOPA_06707;MF6|CFFIHE_03898
GCF_016899425.1|KEDGBJ_06660	2	2	0	0	GCF_016899425.1;MF6	GCF_016899425.1|KEDGBJ_06660;MF6|CFFIHE_03899
GCF_016899425.1|KEDGBJ_06661	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06661;GCF_053038975.1|AHCKDM_06387;GCF_053209605.1|GFFINM_06389;GCF_905400185.1|DKPOPA_06709;MF6|CFFIHE_03900
GCF_016899425.1|KEDGBJ_06662	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06662;GCF_053038975.1|AHCKDM_06388;GCF_053209605.1|GFFINM_06390;GCF_905400185.1|DKPOPA_06710;MF6|CFFIHE_03901
GCF_016899425.1|KEDGBJ_06663	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06663;GCF_053038975.1|AHCKDM_06389;GCF_053209605.1|GFFINM_06391;GCF_905400185.1|DKPOPA_06711;MF6|CFFIHE_03902
GCF_016899425.1|KEDGBJ_06664	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06664;GCF_053038975.1|AHCKDM_06390;GCF_053209605.1|GFFINM_06392;GCF_905400185.1|DKPOPA_06712;MF6|CFFIHE_03903
GCF_016899425.1|KEDGBJ_06665	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06665;GCF_905400185.1|DKPOPA_06713;MF6|CFFIHE_03904
GCF_016899425.1|KEDGBJ_06666	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06666;GCF_053038975.1|AHCKDM_06391;GCF_053209605.1|GFFINM_06393;GCF_905400185.1|DKPOPA_06714;MF6|CFFIHE_03905
GCF_016899425.1|KEDGBJ_06667	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06667;GCF_053038975.1|AHCKDM_06392;GCF_053209605.1|GFFINM_06394;GCF_905400185.1|DKPOPA_06715;MF6|CFFIHE_03906
GCF_016899425.1|KEDGBJ_06668	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06668;GCF_053038975.1|AHCKDM_06393;GCF_053209605.1|GFFINM_06395;GCF_905400185.1|DKPOPA_06716;MF6|CFFIHE_03907
GCF_016899425.1|KEDGBJ_06669	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06669;GCF_053038975.1|AHCKDM_06394;GCF_053209605.1|GFFINM_06396;GCF_905400185.1|DKPOPA_06717;MF6|CFFIHE_03908
GCF_016899425.1|KEDGBJ_06670	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06670;GCF_053038975.1|AHCKDM_06395;GCF_053209605.1|GFFINM_06397;GCF_905400185.1|DKPOPA_06718;MF6|CFFIHE_03909
GCF_016899425.1|KEDGBJ_06671	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06671;GCF_053038975.1|AHCKDM_06396;GCF_053209605.1|GFFINM_06398;GCF_905400185.1|DKPOPA_06719;MF6|CFFIHE_03910
GCF_016899425.1|KEDGBJ_06672	5	5	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06672;GCF_053038975.1|AHCKDM_06398;GCF_053209605.1|GFFINM_06400;GCF_905400185.1|DKPOPA_06720;MF6|CFFIHE_03911
GCF_016899425.1|KEDGBJ_06673	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06673;GCF_905400185.1|DKPOPA_06721;MF6|CFFIHE_03912
GCF_016899425.1|KEDGBJ_06674	3	3	0	0	GCF_016899425.1;GCF_905400185.1;MF6	GCF_016899425.1|KEDGBJ_06674;GCF_905400185.1|DKPOPA_06722;MF6|CFFIHE_03913
