query	acc	contig	gene	start	end	strand	pident	qcovs	qcovhsp	qstart	qend	bits	evalue	slen	qlen	tier	contig_len	contig_rank	tier_ambiguous
MF6_004284_full	MF7	BMF7_NODE_6_len_477527_cov_38_0064_ID_6093972.51	382	441256	444168	-	28.632	46	15	747	979	58.9	3.26e-06	970	1538	4	477523	6	False
MF6_004284_full	MF6	cluster_002_consensus	402	442238	445150	+	23.488	46	35	510	1043	86.3	1.14e-14	970	1538	4	2983592	2	False
MF6_004284_full	MF6	cluster_002_consensus	402	442238	445150	+	24.311	46	22	788	1130	67.4	7.76e-09	970	1538	4	2983592	2	False
MF6_004284_full	MF6	cluster_002_consensus	402	442238	445150	+	26.549	46	13	422	624	63.2	1.67e-07	970	1538	4	2983592	2	False
MF6_004284_full	MF6	cluster_002_consensus	402	442238	445150	+	28.632	46	15	747	979	58.9	3.26e-06	970	1538	4	2983592	2	False
MF6_004284_full	GCF_016899425.1	NZ_CP045995.1	1355	1576496	1579408	-	23.488	46	35	510	1043	86.3	1.14e-14	970	1538	4	3002449	2	False
MF6_004284_full	GCF_016899425.1	NZ_CP045995.1	1355	1576496	1579408	-	24.311	46	22	788	1130	67.4	7.76e-09	970	1538	4	3002449	2	False
MF6_004284_full	GCF_016899425.1	NZ_CP045995.1	1355	1576496	1579408	-	26.549	46	13	422	624	63.2	1.67e-07	970	1538	4	3002449	2	False
MF6_004284_full	GCF_016899425.1	NZ_CP045995.1	1355	1576496	1579408	-	28.632	46	15	747	979	58.9	3.26e-06	970	1538	4	3002449	2	False
MF6_004284_full	GCF_984668005.1	NZ_OZ480191.1	1484	1702554	1707134	-	22.876	33	33	766	1280	86.7	1.31e-14	1526	1538	4	3521856	2	False
MF6_004284_full	GCF_984668005.1	NZ_OZ480191.1	1484	1702554	1707134	-	22.894	33	29	802	1241	84.3	6.29e-14	1526	1538	4	3521856	2	False
MF6_004284_full	GCF_003233675.1	NZ_CP029824.1	1980	2221589	2226196	+	24.089	65	45	803	1487	86.7	1.33e-14	1535	1538	4	3723585	1	False
MF6_004284_full	GCF_003233675.1	NZ_CP029824.1	1980	2221589	2226196	+	23.440	65	31	815	1284	76.6	1.31e-11	1535	1538	4	3723585	1	False
MF6_004284_full	GCF_003233675.1	NZ_CP029824.1	1980	2221589	2226196	+	25.400	65	30	812	1277	63.5	1.18e-07	1535	1538	4	3723585	1	False
MF6_004284_full	GCF_003233675.1	NZ_CP029824.1	1980	2221589	2226196	+	23.973	65	34	485	1006	58.5	3.87e-06	1535	1538	4	3723585	1	False
MF6_004284_full	GCF_025643515.1	NZ_CP102462.1	409	466754	471376	+	27.389	47	19	825	1117	86.3	1.49e-14	1540	1538	4	3846952	1	False
MF6_004284_full	GCF_025643515.1	NZ_CP102462.1	409	466754	471376	+	23.723	47	33	747	1261	81.6	4.29e-13	1540	1538	4	3846952	1	False
MF6_004284_full	GCF_025643515.1	NZ_CP102462.1	409	466754	471376	+	24.077	47	35	739	1280	70.9	7.15e-10	1540	1538	4	3846952	1	False
MF6_004284_full	GCF_025643515.1	NZ_CP102462.1	409	466754	471376	+	25.238	47	12	422	608	57.8	6.81e-06	1540	1538	4	3846952	1	False
MF6_004284_full	GCF_003366075.1	NZ_CP028964.1	717	795863	800101	-	26.456	62	26	746	1145	86.3	1.51e-14	1412	1538	4	851589	3	False
MF6_004284_full	GCF_003366075.1	NZ_CP028964.1	717	795863	800101	-	21.536	62	62	490	1438	73.6	1.03e-10	1412	1538	4	851589	3	False
MF6_004284_full	GCF_051355645.1	NZ_CP195707.1	1744	1953802	1959798	+	27.541	41	41	805	1433	86.3	1.54e-14	1998	1538	4	3694126	1	False
MF6_004284_full	GCF_051355645.1	NZ_CP195707.1	1744	1953802	1959798	+	25.177	41	17	803	1066	72.0	3.65e-10	1998	1538	4	3694126	1	False
MF6_004284_full	GCF_000012945.1	NC_007510.1	1744	1953877	1959873	+	27.541	41	41	805	1433	86.3	1.54e-14	1998	1538	4	3694126	1	False
MF6_004284_full	GCF_000012945.1	NC_007510.1	1744	1953877	1959873	+	25.177	41	17	803	1066	72.0	3.65e-10	1998	1538	4	3694126	1	False
MF6_004284_full	GCF_000194745.1	NC_015383.1	332	385557	391736	-	26.687	41	41	814	1438	86.3	1.57e-14	2059	1538	4	403586	3	False
MF6_004284_full	GCF_000194745.1	NC_015383.1	332	385557	391736	-	26.165	41	17	803	1066	62.0	4.27e-07	2059	1538	4	403586	3	False
MF6_004284_full	GCF_050813845.1	NZ_CP172422.1	1491	1727044	1731537	+	24.106	40	39	827	1433	85.9	1.84e-14	1497	1538	4	3569160	2	False
MF6_004284_full	GCF_050813845.1	NZ_CP172422.1	1491	1727044	1731537	+	33.529	40	11	814	982	70.1	1.25e-09	1497	1538	4	3569160	2	False
MF6_004284_full	GCF_005937855.2	NZ_CP042177.1	3056	3428070	3431519	-	22.486	44	44	752	1432	85.9	1.96e-14	1149	1538	4	3530666	1	False
MF6_004284_full	GCF_058448765.1	NZ_CP186754.1	98	93681	99860	+	26.727	41	41	814	1438	85.9	2.14e-14	2059	1538	4	123076	5	False
MF6_004284_full	GCF_058448765.1	NZ_CP186754.1	98	93681	99860	+	26.523	41	17	803	1066	63.2	1.82e-07	2059	1538	4	123076	5	False
MF6_004284_full	GCF_001523915.2	NZ_CP013385.1	103	125336	130033	+	25.000	52	20	803	1114	85.9	2.17e-14	1565	1538	4	974331	3	False
MF6_004284_full	GCF_001523915.2	NZ_CP013385.1	103	125336	130033	+	24.721	52	31	802	1283	78.2	4.21e-12	1565	1538	4	974331	3	False
MF6_004284_full	GCF_001523915.2	NZ_CP013385.1	103	125336	130033	+	23.604	52	23	770	1127	75.5	3.24e-11	1565	1538	4	974331	3	False
MF6_004284_full	GCF_001523915.2	NZ_CP013385.1	103	125336	130033	+	24.145	52	29	832	1283	67.0	1.04e-08	1565	1538	4	974331	3	False
MF6_004284_full	GCF_001523915.2	NZ_CP013385.1	103	125336	130033	+	22.609	52	35	484	1019	62.4	2.94e-07	1565	1538	4	974331	3	False
MF6_004284_full	GCF_055386035.1	NZ_AP028975.1	100	103596	109214	+	26.687	41	41	814	1438	85.9	2.30e-14	1872	1538	4	402366	3	False
MF6_004284_full	GCF_055386035.1	NZ_AP028975.1	100	103596	109214	+	26.165	41	17	803	1066	61.2	7.59e-07	1872	1538	4	402366	3	False
MF6_004284_full	GCF_001523915.2	NZ_CP013383.1	333	391973	396712	-	24.684	57	19	803	1101	85.5	2.37e-14	1579	1538	4	2709855	2	False
MF6_004284_full	GCF_001523915.2	NZ_CP013383.1	333	391973	396712	-	23.005	57	37	505	1066	75.9	2.13e-11	1579	1538	4	2709855	2	False
MF6_004284_full	GCF_001523915.2	NZ_CP013383.1	333	391973	396712	-	24.051	57	23	770	1127	74.3	7.00e-11	1579	1538	4	2709855	2	False
MF6_004284_full	GCF_001523915.2	NZ_CP013383.1	333	391973	396712	-	24.197	57	29	832	1283	66.6	1.70e-08	1579	1538	4	2709855	2	False
MF6_004284_full	GCF_001523915.2	NZ_CP013383.1	333	391973	396712	-	31.532	57	7	1332	1433	59.3	2.32e-06	1579	1538	4	2709855	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	25.587	66	22	770	1115	85.5	2.63e-14	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	25.084	66	35	744	1283	81.6	4.23e-13	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	24.847	66	20	801	1114	75.9	2.41e-11	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	23.932	66	29	832	1283	68.6	3.88e-09	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	22.164	66	45	398	1090	62.0	3.95e-07	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_003704285.1	NZ_CP013391.1	2336	2660749	2665449	+	30.625	66	9	1332	1467	58.9	3.06e-06	1566	1538	4	3182734	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	27.604	49	23	770	1128	85.9	2.66e-14	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	24.000	49	23	742	1096	77.4	8.51e-12	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	27.363	49	24	785	1155	72.8	2.06e-10	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	25.195	49	21	801	1127	63.9	1.03e-07	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	23.659	49	38	531	1117	61.6	5.10e-07	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	25.417	49	28	841	1277	59.7	1.94e-06	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	23.901	49	29	825	1277	58.2	5.69e-06	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	26.923	49	11	810	982	58.2	5.93e-06	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_001718495.1	NZ_CP013394.1	1268	1548682	1563153	-	31.064	49	13	792	986	57.8	7.38e-06	4823	1538	4	2428798	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	27.604	53	23	770	1128	85.9	2.75e-14	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	28.109	53	24	785	1155	80.9	8.22e-13	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	24.000	53	23	742	1096	77.0	1.36e-11	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	24.286	53	32	801	1290	60.5	1.10e-06	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	24.630	53	31	841	1315	59.3	2.56e-06	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	24.219	53	38	531	1117	58.9	3.80e-06	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	24.184	53	29	825	1277	57.8	7.44e-06	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_053153985.1	NZ_CP195305.1	99	116309	130783	+	22.535	53	33	505	1010	57.8	9.18e-06	4824	1538	4	2366034	2	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	26.019	62	30	801	1261	85.9	2.78e-14	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	27.451	62	21	810	1128	78.2	4.85e-12	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	25.527	62	25	751	1139	71.6	5.79e-10	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	23.034	62	62	420	1372	66.6	1.56e-08	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	22.692	62	50	511	1277	65.1	4.98e-08	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	24.458	62	30	548	1016	61.6	5.46e-07	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	30.545	62	17	805	1066	61.2	7.14e-07	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	28.216	62	12	792	983	61.2	8.17e-07	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	26.531	62	29	841	1289	60.5	1.26e-06	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_984669265.1	NZ_OZ480217.1	3098	3379012	3393681	-	25.651	62	15	752	985	58.2	6.35e-06	4889	1538	4	3668084	1	False
MF6_004284_full	GCF_030297355.1	NZ_AP028089.1	2154	2802382	2803146	-	27.149	15	13	816	1014	80.5	2.93e-14	254	1538	4	3144827	2	False
MF6_004284_full	GCF_030297355.1	NZ_AP028089.1	2154	2802382	2803146	-	27.749	15	12	784	974	70.5	8.18e-11	254	1538	4	3144827	2	False
MF6_004284_full	GCF_030297195.1	NZ_AP028072.1	2142	2801835	2802599	-	27.149	15	13	816	1014	80.5	2.93e-14	254	1538	4	3144273	2	False
MF6_004284_full	GCF_030297195.1	NZ_AP028072.1	2142	2801835	2802599	-	27.749	15	12	784	974	70.5	8.18e-11	254	1538	4	3144273	2	False
MF6_004284_full	GCF_002097715.1	NZ_CP020737.1	3289	3632975	3636430	-	23.034	59	39	831	1433	85.1	3.18e-14	1151	1538	4	3737663	1	False
MF6_004284_full	GCF_002097715.1	NZ_CP020737.1	3289	3632975	3636430	-	22.767	59	32	520	1016	63.5	1.28e-07	1151	1538	4	3737663	1	False
MF6_004284_full	GCF_001718835.1	NZ_CP013444.1	1400	1632076	1636656	+	23.428	45	39	839	1435	85.1	3.28e-14	1526	1538	4	3417004	2	False
MF6_004284_full	GCF_001718835.1	NZ_CP013444.1	1400	1632076	1636656	+	27.875	45	18	837	1114	70.9	8.59e-10	1526	1538	4	3417004	2	False
MF6_004284_full	GCF_001718835.1	NZ_CP013444.1	1400	1632076	1636656	+	28.455	45	15	747	982	59.7	1.84e-06	1526	1538	4	3417004	2	False
MF6_004284_full	GCF_001718855.1	NZ_CP013447.1	1398	1649248	1653828	+	23.428	45	39	839	1435	85.1	3.95e-14	1526	1538	4	3435939	2	False
MF6_004284_full	GCF_001718855.1	NZ_CP013447.1	1398	1649248	1653828	+	27.875	45	18	837	1114	70.5	9.42e-10	1526	1538	4	3435939	2	False
MF6_004284_full	GCF_001718855.1	NZ_CP013447.1	1398	1649248	1653828	+	28.455	45	15	747	982	59.7	2.02e-06	1526	1538	4	3435939	2	False
MF6_004284_full	GCF_023374895.1	NZ_CP090769.1	701	850960	855552	+	28.302	61	20	815	1115	84.7	4.13e-14	1530	1538	4	2885946	2	False
MF6_004284_full	GCF_023374895.1	NZ_CP090769.1	701	850960	855552	+	23.396	61	61	502	1436	83.6	1.15e-13	1530	1538	4	2885946	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007783.1	1081	1200946	1205538	+	25.472	62	20	815	1115	84.7	4.23e-14	1530	1538	4	3668832	1	False
MF6_004284_full	GCF_000755725.1	NZ_CP007783.1	1081	1200946	1205538	+	23.232	62	34	485	1006	66.6	1.33e-08	1530	1538	4	3668832	1	False
MF6_004284_full	GCF_000755725.1	NZ_CP007783.1	1081	1200946	1205538	+	23.379	62	30	830	1286	62.8	2.31e-07	1530	1538	4	3668832	1	False
MF6_004284_full	GCF_000755725.1	NZ_CP007783.1	1081	1200946	1205538	+	29.151	62	14	1227	1443	60.5	1.02e-06	1530	1538	4	3668832	1	False
MF6_004284_full	GCF_000755725.1	NZ_CP007783.1	1081	1200946	1205538	+	25.212	62	29	850	1289	59.3	2.58e-06	1530	1538	4	3668832	1	False
MF6_004284_full	GCF_023374615.1	NZ_CP090722.1	701	850711	854148	+	28.302	20	20	815	1115	84.3	4.97e-14	1145	1538	4	2309425	2	False
MF6_004284_full	GCF_023374615.1	NZ_CP090722.1	701	850711	854148	+	23.967	20	16	803	1043	67.0	1.14e-08	1145	1538	4	2309425	2	False
MF6_004284_full	GCF_023374615.1	NZ_CP090722.1	701	850711	854148	+	25.566	20	19	826	1115	66.6	1.31e-08	1145	1538	4	2309425	2	False
MF6_004284_full	GCF_023374455.1	NZ_CP090696.1	676	807317	810754	+	28.302	20	20	815	1115	84.3	4.97e-14	1145	1538	4	2309426	2	False
MF6_004284_full	GCF_023374455.1	NZ_CP090696.1	676	807317	810754	+	23.967	20	16	803	1043	67.0	1.14e-08	1145	1538	4	2309426	2	False
MF6_004284_full	GCF_023374455.1	NZ_CP090696.1	676	807317	810754	+	25.566	20	19	826	1115	66.6	1.31e-08	1145	1538	4	2309426	2	False
MF6_004284_full	GCF_050613135.1	NZ_CP192535.1	869	1014141	1018832	+	24.823	32	31	799	1280	84.3	5.39e-14	1563	1538	4	1273355	3	False
MF6_004284_full	GCF_050613135.1	NZ_CP192535.1	869	1014141	1018832	+	25.627	32	23	803	1154	77.8	5.65e-12	1563	1538	4	1273355	3	False
MF6_004284_full	GCF_050613135.1	NZ_CP192535.1	869	1014141	1018832	+	22.747	32	29	832	1283	57.8	8.28e-06	1563	1538	4	1273355	3	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	373	417863	420415	+	25.515	33	24	747	1121	84.0	5.49e-14	850	1538	4	3458711	1	False
MF6_004284_full	GCF_020843905.1	NZ_CP086291.1	373	417863	420415	+	23.747	33	28	825	1261	84.0	6.45e-14	850	1538	4	3458711	1	False
MF6_004284_full	GCF_048565265.1	NZ_CP183463.1	512	623969	628417	-	25.887	31	30	814	1277	84.3	5.77e-14	1482	1538	4	1379386	3	False
MF6_004284_full	GCF_048565265.1	NZ_CP183463.1	512	623969	628417	-	24.412	31	22	802	1137	83.2	1.37e-13	1482	1538	4	1379386	3	False
MF6_004284_full	GCF_030848725.1	NZ_CP132922.1	2906	3209103	3212558	-	22.059	44	44	752	1432	84.0	6.48e-14	1151	1538	4	3298494	1	False
MF6_004284_full	GCF_001718395.1	NZ_CP013375.1	2694	3007494	3012242	+	30.208	42	12	816	1006	84.0	6.97e-14	1582	1538	4	3728457	1	False
MF6_004284_full	GCF_001718395.1	NZ_CP013375.1	2694	3007494	3012242	+	26.207	42	19	831	1115	80.1	1.33e-12	1582	1538	4	3728457	1	False
MF6_004284_full	GCF_001718395.1	NZ_CP013375.1	2694	3007494	3012242	+	22.917	42	35	484	1019	69.3	2.23e-09	1582	1538	4	3728457	1	False
MF6_004284_full	GCF_001718395.1	NZ_CP013375.1	2694	3007494	3012242	+	24.202	42	23	770	1127	69.3	2.38e-09	1582	1538	4	3728457	1	False
MF6_004284_full	GCF_021899435.1	NZ_CP091647.1	1542	1696716	1699388	-	22.041	43	43	777	1441	83.6	7.89e-14	890	1538	4	3713971	2	False
MF6_004284_full	GCF_021899435.1	NZ_CP091647.1	1542	1696716	1699388	-	25.962	43	19	826	1115	76.6	1.19e-11	890	1538	4	3713971	2	False
MF6_004284_full	GCF_021899435.1	NZ_CP091647.1	1542	1696716	1699388	-	25.413	43	19	800	1097	68.9	2.50e-09	890	1538	4	3713971	2	False
MF6_004284_full	GCF_036362805.1	NZ_CP143590.1	1411	1650392	1652821	-	28.302	31	20	815	1115	83.6	8.37e-14	809	1538	4	2296428	2	False
MF6_004284_full	GCF_036362805.1	NZ_CP143590.1	1411	1650392	1652821	-	23.711	31	30	826	1284	68.2	4.07e-09	809	1538	4	2296428	2	False
MF6_004284_full	GCF_036362805.1	NZ_CP143590.1	1411	1650392	1652821	-	23.967	31	16	803	1043	63.9	7.39e-08	809	1538	4	2296428	2	False
MF6_004284_full	GCF_023373645.1	NZ_CP090776.1	1250	1433224	1437846	-	28.302	46	20	815	1115	83.6	9.46e-14	1540	1538	4	2334987	2	False
MF6_004284_full	GCF_023373645.1	NZ_CP090776.1	1250	1433224	1437846	-	23.436	46	46	757	1458	80.9	7.55e-13	1540	1538	4	2334987	2	False
MF6_004284_full	GCF_023373645.1	NZ_CP090776.1	1250	1433224	1437846	-	23.711	46	30	826	1284	69.7	1.58e-09	1540	1538	4	2334987	2	False
MF6_004284_full	GCF_023373645.1	NZ_CP090776.1	1250	1433224	1437846	-	23.967	46	16	803	1043	65.5	3.80e-08	1540	1538	4	2334987	2	False
MF6_004284_full	GCF_023373625.1	NZ_CP090773.1	1259	1443171	1447793	-	28.302	46	20	815	1115	83.6	9.46e-14	1540	1538	4	2334973	2	False
MF6_004284_full	GCF_023373625.1	NZ_CP090773.1	1259	1443171	1447793	-	23.436	46	46	757	1458	80.9	7.55e-13	1540	1538	4	2334973	2	False
MF6_004284_full	GCF_023373625.1	NZ_CP090773.1	1259	1443171	1447793	-	23.711	46	30	826	1284	69.7	1.58e-09	1540	1538	4	2334973	2	False
MF6_004284_full	GCF_023373625.1	NZ_CP090773.1	1259	1443171	1447793	-	23.967	46	16	803	1043	65.5	3.80e-08	1540	1538	4	2334973	2	False
MF6_004284_full	GCF_045862465.1	NZ_AP024339.1	93	91875	96113	-	23.276	46	41	801	1438	83.6	9.84e-14	1412	1538	4	180710	3	False
MF6_004284_full	GCF_045862465.1	NZ_AP024339.1	93	91875	96113	-	22.980	46	25	736	1119	82.4	2.47e-13	1412	1538	4	180710	3	False
MF6_004284_full	GCF_000959185.1	NZ_CP009473.1	652	828256	829911	-	24.419	34	28	819	1241	82.4	1.01e-13	551	1538	4	3108026	2	False
MF6_004284_full	GCF_000959185.1	NZ_CP009473.1	652	828256	829911	-	25.260	34	24	753	1126	82.0	1.64e-13	551	1538	4	3108026	2	False
MF6_004284_full	GCF_000959185.1	NZ_CP009473.1	652	828256	829911	-	24.064	34	24	916	1277	69.3	1.36e-09	551	1538	4	3108026	2	False
MF6_004284_full	GCF_050813845.1	NZ_CP172422.1	1690	1932031	1934463	-	32.353	23	13	802	1003	83.2	1.02e-13	810	1538	4	3569160	2	False
MF6_004284_full	GCF_050813845.1	NZ_CP172422.1	1690	1932031	1934463	-	25.723	23	21	825	1150	63.9	8.05e-08	810	1538	4	3569160	2	False
MF6_004284_full	GCF_055386035.1	NZ_AP028975.1	229	250311	254975	+	23.491	61	61	502	1432	83.6	1.14e-13	1554	1538	4	402366	3	False
MF6_004284_full	GCF_000194745.1	NC_015383.1	203	239796	244460	-	23.491	61	61	502	1432	83.6	1.14e-13	1554	1538	4	403586	3	False
MF6_004284_full	GCF_001524645.2	NZ_CP013428.1	1077	1214705	1219453	+	21.592	41	40	816	1433	83.2	1.23e-13	1582	1538	4	2473077	2	False
MF6_004284_full	GCF_001524645.2	NZ_CP013428.1	1077	1214705	1219453	+	23.664	41	14	811	1029	77.0	1.15e-11	1582	1538	4	2473077	2	False
MF6_004284_full	GCF_001524645.2	NZ_CP013428.1	1077	1214705	1219453	+	25.758	41	21	803	1127	67.8	6.50e-09	1582	1538	4	2473077	2	False
MF6_004284_full	GCF_984671695.1	NZ_OZ480248.1	1510	1705624	1710204	-	24.926	26	22	802	1136	83.2	1.25e-13	1526	1538	4	3557304	2	False
MF6_004284_full	GCF_984671695.1	NZ_OZ480248.1	1510	1705624	1710204	-	23.499	26	24	766	1141	77.8	5.76e-12	1526	1538	4	3557304	2	False
MF6_004284_full	GCF_984671695.1	NZ_OZ480248.1	1510	1705624	1710204	-	23.529	26	25	749	1126	71.6	4.05e-10	1526	1538	4	3557304	2	False
MF6_004284_full	GCF_023374495.1	NZ_CP090702.1	25	31177	32160	+	29.665	13	13	1245	1441	80.1	1.29e-13	327	1538	4	2336499	2	False
MF6_004284_full	GCF_023374795.1	NZ_CP090754.1	23	33995	34978	+	29.665	13	13	1245	1441	80.1	1.31e-13	327	1538	4	2436911	2	False
MF6_004284_full	GCF_023374655.1	NZ_CP090727.1	2120	2414073	2415056	-	29.665	13	13	1245	1441	80.1	1.31e-13	327	1538	4	2437988	2	False
MF6_004284_full	GCF_023374635.1	NZ_CP090725.1	2109	2395722	2396705	-	29.665	13	13	1245	1441	80.1	1.31e-13	327	1538	4	2439884	2	False
MF6_004284_full	GCF_023374535.1	NZ_CP090708.1	2115	2415364	2416347	-	29.665	13	13	1245	1441	80.1	1.31e-13	327	1538	4	2439213	2	False
MF6_004284_full	GCF_023374515.1	NZ_CP090705.1	2024	2318359	2319342	-	29.665	13	13	1245	1441	80.1	1.31e-13	327	1538	4	2349819	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007784.1	2502	2833487	2838148	+	27.987	41	20	815	1115	83.2	1.47e-13	1553	1538	4	3209624	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007784.1	2502	2833487	2838148	+	24.011	41	40	814	1433	81.3	5.04e-13	1553	1538	4	3209624	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007784.1	2502	2833487	2838148	+	23.299	41	30	826	1284	67.4	9.23e-09	1553	1538	4	3209624	2	False
MF6_004284_full	GCF_000755725.1	NZ_CP007784.1	2502	2833487	2838148	+	23.967	41	16	803	1043	65.1	3.94e-08	1553	1538	4	3209624	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	24.031	62	42	822	1462	83.2	1.51e-13	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	26.935	62	20	814	1119	77.8	7.77e-12	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	27.010	62	19	826	1117	74.7	5.83e-11	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	24.236	62	31	515	987	70.1	1.35e-09	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	26.190	62	20	800	1105	59.3	3.17e-06	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_048565265.1	NZ_CP183462.1	2475	2769749	2789173	-	25.747	62	24	757	1122	58.9	3.69e-06	6474	1538	4	3438352	2	False
MF6_004284_full	GCF_001029145.1	NZ_CP009743.1	71	98887	103686	-	26.829	51	19	831	1115	82.8	1.64e-13	1599	1538	4	3522585	1	False
MF6_004284_full	GCF_001029145.1	NZ_CP009743.1	71	98887	103686	-	23.281	51	37	505	1066	82.8	1.86e-13	1599	1538	4	3522585	1	False
MF6_004284_full	GCF_001029145.1	NZ_CP009743.1	71	98887	103686	-	24.132	51	35	744	1283	81.6	3.66e-13	1599	1538	4	3522585	1	False
MF6_004284_full	GCF_001029145.1	NZ_CP009743.1	71	98887	103686	-	24.359	51	29	832	1283	69.7	1.73e-09	1599	1538	4	3522585	1	False
MF6_004284_full	GCF_048627025.1	NZ_CP184469.1	1042	1158497	1162972	-	24.262	39	36	887	1433	82.8	1.75e-13	1491	1538	4	3399615	2	False
MF6_004284_full	GCF_048627025.1	NZ_CP184469.1	1042	1158497	1162972	-	30.201	39	18	834	1114	77.0	1.05e-11	1491	1538	4	3399615	2	False
MF6_004284_full	GCF_028201395.1	NZ_CP116404.1	2125	2707064	2711689	-	23.776	59	36	785	1339	82.4	2.09e-13	1541	1538	4	3117834	2	False
MF6_004284_full	GCF_028201395.1	NZ_CP116404.1	2125	2707064	2711689	-	23.673	59	44	504	1180	77.4	8.37e-12	1541	1538	4	3117834	2	False
MF6_004284_full	GCF_028201395.1	NZ_CP116404.1	2125	2707064	2711689	-	22.512	59	35	430	961	63.2	1.60e-07	1541	1538	4	3117834	2	False
MF6_004284_full	GCF_001980585.2	NZ_CP116600.1	1762	2164857	2169482	+	23.776	59	36	785	1339	82.4	2.09e-13	1541	1538	4	3118370	2	False
MF6_004284_full	GCF_001980585.2	NZ_CP116600.1	1762	2164857	2169482	+	23.673	59	44	504	1180	77.4	8.37e-12	1541	1538	4	3118370	2	False
