Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_000439695.1.fna	MF6.fna	84.53	16.32	15.55	NC_021884.1	cluster_001_consensus
genomes/GCF_003547015.1.fna	MF6.fna	84.53	17.06	15.71	NZ_CP025304.1	cluster_001_consensus
genomes/GCF_001975125.1.fna	MF6.fna	84.53	16.30	15.54	NZ_CP017050.1	cluster_001_consensus
genomes/GCF_017378315.2.fna	MF6.fna	84.53	17.10	15.67	NZ_CP071754.2	cluster_001_consensus
genomes/GCF_000953095.1.fna	MF6.fna	84.53	17.21	15.81	NZ_LK936442.1	cluster_001_consensus
genomes/GCF_030297215.1.fna	MF6.fna	84.53	17.28	15.95	NZ_AP028073.1	cluster_001_consensus
genomes/GCF_002111005.1.fna	MF6.fna	84.53	16.41	15.43	NZ_CP018405.1	cluster_001_consensus
genomes/GCF_002346185.1.fna	MF6.fna	84.53	19.19	14.21	NZ_CP009741.1	cluster_001_consensus
genomes/GCF_902141815.1.fna	MF6.fna	84.53	17.06	15.71	NZ_LR595898.1	cluster_001_consensus
genomes/GCF_018228345.1.fna	MF6.fna	84.53	17.31	15.77	NZ_CP073722.1	cluster_001_consensus
genomes/GCF_000757015.2.fna	MF6.fna	84.52	17.26	15.94	NZ_CP009585.1	cluster_001_consensus
genomes/GCF_000770455.1.fna	MF6.fna	84.52	17.28	16.10	NZ_CP009151.1	cluster_001_consensus
genomes/GCF_000294635.1.fna	MF6.fna	84.52	17.03	15.62	NC_018527.1	cluster_001_consensus
genomes/GCA_965199775.1.fna	MF6.fna	84.52	17.05	15.27	OZ241381.1	cluster_001_consensus
genomes/GCF_965202565.1.fna	MF6.fna	84.51	16.99	16.03	NZ_OZ241824.1	cluster_001_consensus
genomes/GCF_051560145.1.fna	MF6.fna	84.51	17.14	16.08	NZ_CM121443.1	cluster_001_consensus
genomes/GCF_002111225.1.fna	MF6.fna	84.51	17.24	15.92	NZ_CP018400.1	cluster_001_consensus
genomes/GCF_017378155.1.fna	MF6.fna	84.51	16.93	16.02	NZ_CP071746.1	cluster_001_consensus
genomes/GCF_003445415.1.fna	MF6.fna	84.51	17.29	15.94	NZ_CP008755.1	cluster_001_consensus
genomes/GCF_001975145.1.fna	MF6.fna	84.50	16.28	15.53	NZ_CP017052.1	cluster_001_consensus
genomes/GCF_052855315.1.fna	MF6.fna	84.50	17.43	16.20	NZ_CP193452.1	cluster_001_consensus
genomes/GCF_052855615.1.fna	MF6.fna	84.50	16.89	15.45	NZ_CP193455.1	cluster_001_consensus
genomes/GCF_017378195.1.fna	MF6.fna	84.50	16.54	15.53	NZ_CP071749.1	cluster_001_consensus
genomes/GCF_000756065.1.fna	MF6.fna	84.50	16.59	15.52	NZ_CP008784.1	cluster_001_consensus
genomes/GCF_002346125.1.fna	MF6.fna	84.50	19.43	14.32	NZ_CP009735.1	cluster_001_consensus
genomes/GCF_000755825.1.fna	MF6.fna	84.49	17.13	15.98	NZ_CP009128.1	cluster_001_consensus
genomes/GCF_002346005.1.fna	MF6.fna	84.48	19.43	14.27	NZ_CP010348.1	cluster_001_consensus
genomes/GCF_004367705.1.fna	MF6.fna	84.48	17.57	15.65	NZ_CP037976.1	cluster_001_consensus
genomes/GCF_002111025.1.fna	MF6.fna	84.48	16.68	15.70	NZ_CP018406.1	cluster_001_consensus
genomes/GCF_018228565.1.fna	MF6.fna	84.48	17.37	15.82	NZ_CP073734.1	cluster_001_consensus
genomes/GCF_002111165.1.fna	MF6.fna	84.47	16.77	15.80	NZ_CP018389.1	cluster_001_consensus
genomes/GCA_964417475.2.fna	MF6.fna	84.47	16.41	15.50	OZ259869.1	cluster_001_consensus
genomes/GCF_052854605.1.fna	MF6.fna	84.47	16.34	15.14	NZ_CP193441.1	cluster_001_consensus
genomes/GCF_000756085.1.fna	MF6.fna	84.46	17.12	15.88	NZ_CP008834.1	cluster_001_consensus
genomes/GCF_018771365.1.fna	MF6.fna	84.46	17.01	16.09	NZ_CP076297.1	cluster_001_consensus
genomes/GCF_052854615.1.fna	MF6.fna	84.46	16.83	15.59	NZ_CP193444.1	cluster_001_consensus
genomes/GCF_004526325.1.fna	MF6.fna	84.46	17.43	15.62	NZ_CP038195.1	cluster_001_consensus
genomes/GCF_001975085.1.fna	MF6.fna	84.45	16.72	15.66	NZ_CP017046.1	cluster_001_consensus
genomes/GCF_002346145.1.fna	MF6.fna	84.45	19.87	14.59	NZ_CP009737.1	cluster_001_consensus
genomes/GCF_000511915.1.fna	MF6.fna	84.44	16.53	15.50	NZ_CP004003.1	cluster_001_consensus
genomes/GCA_017356705.2.fna	MF6.fna	84.44	11.75	15.97	CP071525.1	cluster_001_consensus
genomes/GCA_017356725.2.fna	MF6.fna	84.44	11.95	16.28	CP071526.1	cluster_001_consensus
genomes/GCF_052857225.1.fna	MF6.fna	84.44	17.29	15.85	NZ_CP193463.1	cluster_001_consensus
genomes/GCF_005862325.1.fna	MF6.fna	84.43	17.04	15.53	NZ_CP040551.1	cluster_001_consensus
genomes/GCF_052854885.1.fna	MF6.fna	84.42	16.47	15.42	NZ_CP193445.1	cluster_001_consensus
genomes/GCF_017378435.1.fna	MF6.fna	84.42	16.76	15.69	NZ_CP071761.1	cluster_001_consensus
genomes/GCF_004367725.1.fna	MF6.fna	84.41	17.53	15.60	NZ_CP037972.1	cluster_001_consensus
genomes/GCF_052854315.1.fna	MF6.fna	84.40	16.47	15.75	NZ_CP193436.1	cluster_001_consensus
genomes/GCF_052855305.1.fna	MF6.fna	84.40	17.20	16.06	NZ_CP193450.1	cluster_001_consensus
genomes/GCF_002110945.1.fna	MF6.fna	84.40	16.27	15.61	NZ_CP018380.1	cluster_001_consensus
genomes/GCF_000770535.1.fna	MF6.fna	84.39	17.00	15.85	NZ_CP009165.1	cluster_001_consensus
genomes/GCF_003798265.1.fna	MF6.fna	84.38	17.39	15.94	NZ_CP033705.1	cluster_001_consensus
genomes/GCF_000959125.1.fna	MF6.fna	84.38	16.64	15.44	NZ_CP004379.1	cluster_001_consensus
genomes/GCF_008728295.1.fna	MF6.fna	84.38	17.41	15.87	NZ_CP038218.1	cluster_001_consensus
genomes/GCF_000959225.1.fna	MF6.fna	84.36	16.28	15.54	NZ_CP009478.1	cluster_001_consensus
genomes/GCF_000757035.2.fna	MF6.fna	84.35	16.39	15.40	NZ_CP009899.1	cluster_001_consensus
genomes/GCF_002111285.1.fna	MF6.fna	84.35	16.19	15.44	NZ_CP018414.1	cluster_001_consensus
genomes/GCF_000959265.1.fna	MF6.fna	84.34	16.13	15.27	NZ_CP009535.1	cluster_001_consensus
genomes/GCF_002111265.1.fna	MF6.fna	84.33	16.53	15.56	NZ_CP018408.1	cluster_001_consensus
genomes/GCF_008728255.1.fna	MF6.fna	84.32	17.27	15.74	NZ_CP038214.1	cluster_001_consensus
genomes/GCF_002111385.1.fna	MF6.fna	84.32	16.65	15.90	NZ_CP018413.1	cluster_001_consensus
genomes/GCF_002111305.1.fna	MF6.fna	84.31	16.19	15.42	NZ_CP018416.1	cluster_001_consensus
genomes/GCF_004367685.1.fna	MF6.fna	84.31	17.55	15.70	NZ_CP037970.1	cluster_001_consensus
genomes/GCF_004367665.1.fna	MF6.fna	84.30	17.52	15.59	NZ_CP037974.1	cluster_001_consensus
genomes/GCF_000959145.1.fna	MF6.fna	84.28	17.12	15.97	NZ_CP009298.1	cluster_001_consensus
