family	n_genomes	n_members	is_core	is_single_copy_core	genomes	members
GCF_016899425.1|KEDGBJ_06684	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06684;GCF_053038975.1|AHCKDM_06430;GCF_053209605.1|GFFINM_06432;GCF_905400185.1|DKPOPA_06732;MF6|CFFIHE_03923;MF7|EFEKAH_07180
GCF_016899425.1|KEDGBJ_06685	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06685;GCF_053038975.1|AHCKDM_06431;GCF_053209605.1|GFFINM_06433;GCF_905400185.1|DKPOPA_06733;MF6|CFFIHE_03924;MF7|EFEKAH_07179
GCF_016899425.1|KEDGBJ_06687	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06687;GCF_053038975.1|AHCKDM_06435;GCF_053209605.1|GFFINM_06437;GCF_905400185.1|DKPOPA_06735;MF6|CFFIHE_03926;MF7|EFEKAH_07177
GCF_016899425.1|KEDGBJ_06688	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06688;GCF_053038975.1|AHCKDM_06436;GCF_053209605.1|GFFINM_06438;GCF_905400185.1|DKPOPA_06736;MF6|CFFIHE_03927;MF7|EFEKAH_07176
GCF_016899425.1|KEDGBJ_06689	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06689;GCF_053038975.1|AHCKDM_06437;GCF_053209605.1|GFFINM_06439;GCF_905400185.1|DKPOPA_06737;MF6|CFFIHE_03928;MF7|EFEKAH_07175
GCF_016899425.1|KEDGBJ_06690	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06690;GCF_053038975.1|AHCKDM_06438;GCF_053209605.1|GFFINM_06440;GCF_905400185.1|DKPOPA_06738;MF6|CFFIHE_03929;MF7|EFEKAH_07174
GCF_016899425.1|KEDGBJ_06691	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06691;GCF_053038975.1|AHCKDM_06439;GCF_053209605.1|GFFINM_06441;GCF_905400185.1|DKPOPA_06739;MF6|CFFIHE_03930;MF7|EFEKAH_07173
GCF_016899425.1|KEDGBJ_06692	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06692;GCF_053038975.1|AHCKDM_06440;GCF_053209605.1|GFFINM_06442;GCF_905400185.1|DKPOPA_06740;MF6|CFFIHE_03931;MF7|EFEKAH_07172
GCF_016899425.1|KEDGBJ_06693	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06693;GCF_053038975.1|AHCKDM_06441;GCF_053209605.1|GFFINM_06443;GCF_905400185.1|DKPOPA_06741;MF6|CFFIHE_03932;MF7|EFEKAH_07171
GCF_016899425.1|KEDGBJ_06694	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06694;GCF_053038975.1|AHCKDM_06442;GCF_053209605.1|GFFINM_06444;GCF_905400185.1|DKPOPA_06742;MF6|CFFIHE_03933;MF7|EFEKAH_07170
GCF_016899425.1|KEDGBJ_06695	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06695;GCF_053038975.1|AHCKDM_06443;GCF_053209605.1|GFFINM_06445;GCF_905400185.1|DKPOPA_06743;MF6|CFFIHE_03934;MF7|EFEKAH_07169
GCF_016899425.1|KEDGBJ_06697	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06697;GCF_053038975.1|AHCKDM_06445;GCF_053209605.1|GFFINM_06447;GCF_905400185.1|DKPOPA_06745;MF6|CFFIHE_03936;MF7|EFEKAH_07167
GCF_016899425.1|KEDGBJ_06698	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06698;GCF_053038975.1|AHCKDM_06446;GCF_053209605.1|GFFINM_06448;GCF_905400185.1|DKPOPA_06746;MF6|CFFIHE_03937;MF7|EFEKAH_07166
GCF_016899425.1|KEDGBJ_06699	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06699;GCF_053038975.1|AHCKDM_06447;GCF_053209605.1|GFFINM_06449;GCF_905400185.1|DKPOPA_06747;MF6|CFFIHE_03938;MF7|EFEKAH_07165
GCF_016899425.1|KEDGBJ_06701	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06701;GCF_053038975.1|AHCKDM_06450;GCF_053209605.1|GFFINM_06452;GCF_905400185.1|DKPOPA_06749;MF6|CFFIHE_03940;MF7|EFEKAH_07163
GCF_016899425.1|KEDGBJ_06703	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06703;GCF_053038975.1|AHCKDM_06452;GCF_053209605.1|GFFINM_06454;GCF_905400185.1|DKPOPA_06751;MF6|CFFIHE_03942;MF7|EFEKAH_07161
GCF_016899425.1|KEDGBJ_06704	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06704;GCF_053038975.1|AHCKDM_06453;GCF_053209605.1|GFFINM_06455;GCF_905400185.1|DKPOPA_06752;MF6|CFFIHE_03943;MF7|EFEKAH_07160
GCF_016899425.1|KEDGBJ_06705	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06705;GCF_053038975.1|AHCKDM_06454;GCF_053209605.1|GFFINM_06456;GCF_905400185.1|DKPOPA_06753;MF6|CFFIHE_03944;MF7|EFEKAH_07159
GCF_016899425.1|KEDGBJ_06708	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06708;GCF_053038975.1|AHCKDM_06457;GCF_053209605.1|GFFINM_06459;GCF_905400185.1|DKPOPA_06756;MF6|CFFIHE_03947;MF7|EFEKAH_07156
GCF_016899425.1|KEDGBJ_06709	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06709;GCF_053038975.1|AHCKDM_06458;GCF_053209605.1|GFFINM_06460;GCF_905400185.1|DKPOPA_06757;MF6|CFFIHE_03948;MF7|EFEKAH_07155
GCF_016899425.1|KEDGBJ_06710	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06710;GCF_053038975.1|AHCKDM_06459;GCF_053209605.1|GFFINM_06461;GCF_905400185.1|DKPOPA_06758;MF6|CFFIHE_03949;MF7|EFEKAH_07154
GCF_016899425.1|KEDGBJ_06711	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06711;GCF_053038975.1|AHCKDM_06460;GCF_053209605.1|GFFINM_06462;GCF_905400185.1|DKPOPA_06759;MF6|CFFIHE_03950;MF7|EFEKAH_07153
GCF_016899425.1|KEDGBJ_06712	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06712;GCF_053038975.1|AHCKDM_06461;GCF_053209605.1|GFFINM_06463;GCF_905400185.1|DKPOPA_06760;MF6|CFFIHE_03951;MF7|EFEKAH_07152
GCF_016899425.1|KEDGBJ_06713	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06713;GCF_053038975.1|AHCKDM_06462;GCF_053209605.1|GFFINM_06464;GCF_905400185.1|DKPOPA_06761;MF6|CFFIHE_03952;MF7|EFEKAH_07151
GCF_016899425.1|KEDGBJ_06714	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06714;GCF_053038975.1|AHCKDM_06463;GCF_053209605.1|GFFINM_06465;GCF_905400185.1|DKPOPA_06762;MF6|CFFIHE_03953;MF7|EFEKAH_07150
GCF_016899425.1|KEDGBJ_06715	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06715;GCF_053038975.1|AHCKDM_06464;GCF_053209605.1|GFFINM_06466;GCF_905400185.1|DKPOPA_06763;MF6|CFFIHE_03954;MF7|EFEKAH_07149
GCF_016899425.1|KEDGBJ_06716	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06716;GCF_053038975.1|AHCKDM_06465;GCF_053209605.1|GFFINM_06467;GCF_905400185.1|DKPOPA_06764;MF6|CFFIHE_03955;MF7|EFEKAH_07148
GCF_016899425.1|KEDGBJ_06717	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06717;GCF_053038975.1|AHCKDM_06466;GCF_053209605.1|GFFINM_06468;GCF_905400185.1|DKPOPA_06765;MF6|CFFIHE_03956;MF7|EFEKAH_07147
GCF_016899425.1|KEDGBJ_06719	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06719;GCF_053038975.1|AHCKDM_06468;GCF_053209605.1|GFFINM_06470;GCF_905400185.1|DKPOPA_06767;MF6|CFFIHE_03958;MF7|EFEKAH_07145
GCF_016899425.1|KEDGBJ_06720	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06720;GCF_053038975.1|AHCKDM_06469;GCF_053209605.1|GFFINM_06471;GCF_905400185.1|DKPOPA_06768;MF6|CFFIHE_03959;MF7|EFEKAH_07144
GCF_016899425.1|KEDGBJ_06721	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06721;GCF_053038975.1|AHCKDM_06470;GCF_053209605.1|GFFINM_06472;GCF_905400185.1|DKPOPA_06769;MF6|CFFIHE_03960;MF7|EFEKAH_07143
GCF_016899425.1|KEDGBJ_06722	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06722;GCF_053038975.1|AHCKDM_06471;GCF_053209605.1|GFFINM_06473;GCF_905400185.1|DKPOPA_06770;MF6|CFFIHE_03961;MF7|EFEKAH_07142
GCF_016899425.1|KEDGBJ_06723	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06723;GCF_053038975.1|AHCKDM_06472;GCF_053209605.1|GFFINM_06474;GCF_905400185.1|DKPOPA_06771;MF6|CFFIHE_03962;MF7|EFEKAH_07141
GCF_016899425.1|KEDGBJ_06724	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06724;GCF_053038975.1|AHCKDM_06473;GCF_053209605.1|GFFINM_06475;GCF_905400185.1|DKPOPA_06772;MF6|CFFIHE_03963;MF7|EFEKAH_07140
GCF_016899425.1|KEDGBJ_06725	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06725;GCF_053038975.1|AHCKDM_06474;GCF_053209605.1|GFFINM_06476;GCF_905400185.1|DKPOPA_06773;MF6|CFFIHE_03964;MF7|EFEKAH_07139
GCF_016899425.1|KEDGBJ_06727	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06727;GCF_053038975.1|AHCKDM_06476;GCF_053209605.1|GFFINM_06478;GCF_905400185.1|DKPOPA_06775;MF6|CFFIHE_03966;MF7|EFEKAH_07137
GCF_016899425.1|KEDGBJ_06728	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06728;GCF_053038975.1|AHCKDM_06477;GCF_053209605.1|GFFINM_06479;GCF_905400185.1|DKPOPA_06776;MF6|CFFIHE_03967;MF7|EFEKAH_07136
GCF_016899425.1|KEDGBJ_06729	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06729;GCF_053038975.1|AHCKDM_06478;GCF_053209605.1|GFFINM_06480;GCF_905400185.1|DKPOPA_06777;MF6|CFFIHE_03968;MF7|EFEKAH_07135
GCF_016899425.1|KEDGBJ_06730	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06730;GCF_053038975.1|AHCKDM_06479;GCF_053209605.1|GFFINM_06481;GCF_905400185.1|DKPOPA_06778;MF6|CFFIHE_03969;MF7|EFEKAH_07134
GCF_016899425.1|KEDGBJ_06731	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06731;GCF_053038975.1|AHCKDM_06480;GCF_053209605.1|GFFINM_06482;GCF_905400185.1|DKPOPA_06779;MF6|CFFIHE_03970;MF7|EFEKAH_07133
GCF_016899425.1|KEDGBJ_06732	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06732;GCF_053038975.1|AHCKDM_06481;GCF_053209605.1|GFFINM_06483;GCF_905400185.1|DKPOPA_06780;MF6|CFFIHE_03971;MF7|EFEKAH_07132
GCF_016899425.1|KEDGBJ_06733	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06733;GCF_053038975.1|AHCKDM_06482;GCF_053209605.1|GFFINM_06484;GCF_905400185.1|DKPOPA_06781;MF6|CFFIHE_03972;MF7|EFEKAH_07131
GCF_016899425.1|KEDGBJ_06734	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06734;GCF_053038975.1|AHCKDM_06483;GCF_053209605.1|GFFINM_06485;GCF_905400185.1|DKPOPA_06782;MF6|CFFIHE_03973;MF7|EFEKAH_07130
GCF_016899425.1|KEDGBJ_06735	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06735;GCF_053038975.1|AHCKDM_06484;GCF_053209605.1|GFFINM_06486;GCF_905400185.1|DKPOPA_06783;MF6|CFFIHE_03974;MF7|EFEKAH_07129
GCF_016899425.1|KEDGBJ_06736	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06736;GCF_053038975.1|AHCKDM_06485;GCF_053209605.1|GFFINM_06487;GCF_905400185.1|DKPOPA_06784;MF6|CFFIHE_03975;MF7|EFEKAH_07128
GCF_016899425.1|KEDGBJ_06737	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06737;GCF_053038975.1|AHCKDM_06486;GCF_053209605.1|GFFINM_06488;GCF_905400185.1|DKPOPA_06785;MF6|CFFIHE_03976;MF7|EFEKAH_07127
GCF_016899425.1|KEDGBJ_06738	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06738;GCF_053038975.1|AHCKDM_06487;GCF_053209605.1|GFFINM_06489;GCF_905400185.1|DKPOPA_06786;MF6|CFFIHE_03977;MF7|EFEKAH_07126
GCF_016899425.1|KEDGBJ_06739	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06739;GCF_053038975.1|AHCKDM_06488;GCF_053209605.1|GFFINM_06490;GCF_905400185.1|DKPOPA_06787;MF6|CFFIHE_03978;MF7|EFEKAH_07125
GCF_016899425.1|KEDGBJ_06740	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06740;GCF_053038975.1|AHCKDM_06489;GCF_053209605.1|GFFINM_06491;GCF_905400185.1|DKPOPA_06788;MF6|CFFIHE_03979;MF7|EFEKAH_07124
GCF_016899425.1|KEDGBJ_06742	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06742;GCF_053038975.1|AHCKDM_06491;GCF_053209605.1|GFFINM_06493;GCF_905400185.1|DKPOPA_06790;MF6|CFFIHE_03981;MF7|EFEKAH_07122
GCF_016899425.1|KEDGBJ_06743	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06743;GCF_053038975.1|AHCKDM_06492;GCF_053209605.1|GFFINM_06494;GCF_905400185.1|DKPOPA_06791;MF6|CFFIHE_03982;MF7|EFEKAH_07121
GCF_016899425.1|KEDGBJ_06744	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06744;GCF_053038975.1|AHCKDM_06493;GCF_053209605.1|GFFINM_06495;GCF_905400185.1|DKPOPA_06793;MF6|CFFIHE_03984;MF7|EFEKAH_07119
GCF_016899425.1|KEDGBJ_06746	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06746;GCF_053038975.1|AHCKDM_06495;GCF_053209605.1|GFFINM_06497;GCF_905400185.1|DKPOPA_06795;MF6|CFFIHE_03986;MF7|EFEKAH_07117
GCF_016899425.1|KEDGBJ_06747	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06747;GCF_053038975.1|AHCKDM_06496;GCF_053209605.1|GFFINM_06498;GCF_905400185.1|DKPOPA_06796;MF6|CFFIHE_03987;MF7|EFEKAH_07116
GCF_016899425.1|KEDGBJ_06748	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06748;GCF_053038975.1|AHCKDM_06497;GCF_053209605.1|GFFINM_06499;GCF_905400185.1|DKPOPA_06797;MF6|CFFIHE_03988;MF7|EFEKAH_07115
GCF_016899425.1|KEDGBJ_06749	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06749;GCF_053038975.1|AHCKDM_06498;GCF_053209605.1|GFFINM_06500;GCF_905400185.1|DKPOPA_06798;MF6|CFFIHE_03989;MF7|EFEKAH_07114
GCF_016899425.1|KEDGBJ_06751	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06751;GCF_053038975.1|AHCKDM_06500;GCF_053209605.1|GFFINM_06502;GCF_905400185.1|DKPOPA_06800;MF6|CFFIHE_03991;MF7|EFEKAH_07112
GCF_016899425.1|KEDGBJ_06753	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06753;GCF_053038975.1|AHCKDM_06502;GCF_053209605.1|GFFINM_06504;GCF_905400185.1|DKPOPA_06802;MF6|CFFIHE_03993;MF7|EFEKAH_07110
GCF_016899425.1|KEDGBJ_06754	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06754;GCF_053038975.1|AHCKDM_06503;GCF_053209605.1|GFFINM_06505;GCF_905400185.1|DKPOPA_06803;MF6|CFFIHE_03994;MF7|EFEKAH_07109
GCF_016899425.1|KEDGBJ_06755	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06755;GCF_053038975.1|AHCKDM_06504;GCF_053209605.1|GFFINM_06506;GCF_905400185.1|DKPOPA_06804;MF6|CFFIHE_03995;MF7|EFEKAH_07108
GCF_016899425.1|KEDGBJ_06757	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06757;GCF_053038975.1|AHCKDM_06509;GCF_053209605.1|GFFINM_06511;GCF_905400185.1|DKPOPA_06806;MF6|CFFIHE_03997;MF7|EFEKAH_07106
GCF_016899425.1|KEDGBJ_06758	4	4	0	0	GCF_016899425.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06758;GCF_905400185.1|DKPOPA_06807;MF6|CFFIHE_03998;MF7|EFEKAH_07105
GCF_016899425.1|KEDGBJ_06759	6	12	1	0	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06759;GCF_016899425.1|KEDGBJ_06799;GCF_053038975.1|AHCKDM_06511;GCF_053038975.1|AHCKDM_06549;GCF_053209605.1|GFFINM_06513;GCF_053209605.1|GFFINM_06551;GCF_905400185.1|DKPOPA_06808;GCF_905400185.1|DKPOPA_06848;MF6|CFFIHE_03999;MF6|CFFIHE_04037;MF7|EFEKAH_07066;MF7|EFEKAH_07104
GCF_016899425.1|KEDGBJ_06760	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06760;GCF_053038975.1|AHCKDM_06512;GCF_053209605.1|GFFINM_06514;GCF_905400185.1|DKPOPA_06809;MF6|CFFIHE_04000;MF7|EFEKAH_07103
GCF_016899425.1|KEDGBJ_06761	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06761;GCF_053038975.1|AHCKDM_06513;GCF_053209605.1|GFFINM_06515;GCF_905400185.1|DKPOPA_06810;MF6|CFFIHE_04001;MF7|EFEKAH_07102
GCF_016899425.1|KEDGBJ_06762	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06762;GCF_053038975.1|AHCKDM_06514;GCF_053209605.1|GFFINM_06516;GCF_905400185.1|DKPOPA_06811;MF6|CFFIHE_04002;MF7|EFEKAH_07101
GCF_016899425.1|KEDGBJ_06763	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06763;GCF_053038975.1|AHCKDM_06515;GCF_053209605.1|GFFINM_06517;GCF_905400185.1|DKPOPA_06812;MF6|CFFIHE_04003;MF7|EFEKAH_07100
GCF_016899425.1|KEDGBJ_06764	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06764;GCF_053038975.1|AHCKDM_06516;GCF_053209605.1|GFFINM_06518;GCF_905400185.1|DKPOPA_06813;MF6|CFFIHE_04004;MF7|EFEKAH_07099
GCF_016899425.1|KEDGBJ_06765	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06765;GCF_053038975.1|AHCKDM_06517;GCF_053209605.1|GFFINM_06519;GCF_905400185.1|DKPOPA_06814;MF6|CFFIHE_04005;MF7|EFEKAH_07098
GCF_016899425.1|KEDGBJ_06766	4	4	0	0	GCF_016899425.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06766;GCF_905400185.1|DKPOPA_06815;MF6|CFFIHE_04006;MF7|EFEKAH_07097
GCF_016899425.1|KEDGBJ_06767	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06767;GCF_053038975.1|AHCKDM_06519;GCF_053209605.1|GFFINM_06521;GCF_905400185.1|DKPOPA_06816;MF6|CFFIHE_04007;MF7|EFEKAH_07096
GCF_016899425.1|KEDGBJ_06768	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06768;GCF_053038975.1|AHCKDM_06520;GCF_053209605.1|GFFINM_06522;GCF_905400185.1|DKPOPA_06817;MF6|CFFIHE_04008;MF7|EFEKAH_07095
GCF_016899425.1|KEDGBJ_06769	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06769;GCF_053038975.1|AHCKDM_06521;GCF_053209605.1|GFFINM_06523;GCF_905400185.1|DKPOPA_06818;MF6|CFFIHE_04009;MF7|EFEKAH_07094
GCF_016899425.1|KEDGBJ_06770	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06770;GCF_053038975.1|AHCKDM_06522;GCF_053209605.1|GFFINM_06524;GCF_905400185.1|DKPOPA_06819;MF6|CFFIHE_04010;MF7|EFEKAH_07093
GCF_016899425.1|KEDGBJ_06771	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06771;GCF_053038975.1|AHCKDM_06523;GCF_053209605.1|GFFINM_06525;GCF_905400185.1|DKPOPA_06820;MF6|CFFIHE_04011;MF7|EFEKAH_07092
