Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_040735455.1.fna	genomes/MF6.fna	94.53	79.39	77.19	NZ_CP136803.1 Burkholderia semiarida strain HNBS001 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001999825.1.fna	genomes/MF6.fna	94.53	78.85	74.78	NZ_CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001999785.1.fna	genomes/MF6.fna	94.51	78.79	75.78	NZ_CP019668.1 Burkholderia cenocepacia strain VC7848 chromosome, complete genome	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002007585.1.fna	genomes/MF6.fna	94.51	75.34	74.05	NZ_CP017238.1 Burkholderia cenocepacia strain CR318 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001606115.1.fna	genomes/MF6.fna	94.50	69.82	72.97	NZ_CP015033.1 Burkholderia cenocepacia strain 842 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_039728355.1.fna	genomes/MF6.fna	94.50	67.41	71.49	NZ_CP155787.1 Burkholderia cenocepacia strain TY921 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018228625.1.fna	genomes/MF6.fna	94.50	68.65	71.69	NZ_CP073702.1 Burkholderia cenocepacia strain toggle3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_904865725.1.fna	genomes/MF6.fna	94.41	70.81	72.13	NZ_LR890523.1 Burkholderia cepacia isolate MINF_4A-sc-2280433 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_037101275.1.fna	genomes/MF6.fna	94.41	77.19	75.37	NZ_AP029051.1 Burkholderia contaminans strain GalA64 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCA_903231545.1.fna	genomes/MF6.fna	94.39	36.84	72.09	LR798193.1 Burkholderia cenocepacia strain IST439 genome assembly, chromosome: 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718895.1.fna	genomes/MF6.fna	94.39	72.22	72.06	NZ_CP013450.1 Burkholderia cenocepacia strain MSMB384WGS chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755805.1.fna	genomes/MF6.fna	94.39	69.13	72.23	NZ_CP007787.1 Burkholderia cepacia strain DDS 7H-2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001606135.1.fna	genomes/MF6.fna	94.38	64.49	72.21	NZ_CP015036.1 Burkholderia cenocepacia strain 895 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001484665.1.fna	genomes/MF6.fna	94.38	68.22	70.77	NZ_CP011917.1 Burkholderia cenocepacia strain ST32 isolate 1232 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001999925.1.fna	genomes/MF6.fna	94.38	68.18	71.50	NZ_CP019678.1 Burkholderia cenocepacia strain VC1254 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_045345775.1.fna	genomes/MF6.fna	94.28	78.81	76.92	NZ_CP174276.1 Burkholderia semiarida strain SYBS718 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_030374675.1.fna	genomes/MF6.fna	94.28	76.96	77.40	NZ_CP126320.1 Burkholderia anthina strain SO82 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001522585.2.fna	genomes/MF6.fna	94.26	77.28	70.16	NZ_CP013373.1 Burkholderia sp. NRF60-BP8 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_041205585.2.fna	genomes/MF6.fna	94.26	72.15	68.29	NZ_CM145221.1 Burkholderia cenocepacia strain GIMC4612:Bcn34P14 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374335.1.fna	genomes/MF6.fna	94.26	72.75	71.38	NZ_CP090676.1 Burkholderia cenocepacia strain 2019Y71443953II chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023896315.1.fna	genomes/MF6.fna	94.26	73.02	71.76	NZ_JAKFAD010000002.1 Burkholderia cenocepacia strain 2011Ycf942II chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374855.1.fna	genomes/MF6.fna	94.26	73.02	71.65	NZ_CP090763.1 Burkholderia cenocepacia strain 2008Ycf657 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001999885.1.fna	genomes/MF6.fna	94.26	73.03	71.50	NZ_CP019674.1 Burkholderia cenocepacia strain VC12308 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_024730645.1.fna	genomes/MF6.fna	94.26	74.42	71.99	NZ_CP078070.1 Burkholderia sp. EMB26 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_014357995.1.fna	genomes/MF6.fna	94.25	70.22	69.71	NZ_CP053300.1 Burkholderia cenocepacia strain K56-2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018223765.1.fna	genomes/MF6.fna	94.13	69.43	71.72	NZ_CP073673.1 Burkholderia cenocepacia strain toggle2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018223805.1.fna	genomes/MF6.fna	94.13	71.11	72.12	NZ_CP073674.1 Burkholderia cenocepacia strain toggle4 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023896215.1.fna	genomes/MF6.fna	94.13	73.08	71.76	NZ_JAKFAK010000002.1 Burkholderia cenocepacia strain 2009Ycf238I chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374835.1.fna	genomes/MF6.fna	94.13	73.08	71.71	NZ_CP090760.1 Burkholderia cenocepacia strain 2009Ycf95III chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001999805.1.fna	genomes/MF6.fna	94.13	68.53	69.57	NZ_CP019666.1 Burkholderia cenocepacia strain VC2307 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_028462345.2.fna	genomes/MF6.fna	94.12	70.80	71.59	NZ_CM145218.1 Burkholderia cenocepacia strain GIMC4599:Bcn23P15 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_013349105.1.fna	genomes/MF6.fna	94.12	68.18	70.39	NZ_CP054817.1 Burkholderia cenocepacia strain FDAARGOS_734 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_025643575.1.fna	genomes/MF6.fna	94.12	68.74	70.27	NZ_CP102475.1 Burkholderia cenocepacia strain NML110041 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023704255.1.fna	genomes/MF6.fna	94.12	69.85	69.74	NZ_CP098497.1 Burkholderia cenocepacia strain C6433 chromosome 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002083015.1.fna	genomes/MF6.fna	93.99	68.90	71.07	NZ_CP020599.1 Burkholderia cenocepacia strain GIMC4560:Bcn122 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCA_059696275.1.fna	genomes/MF6.fna	93.96	65.24	27.01	AP040121.1 Burkholderia sp. SJ1 DNA, chromosome 2, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669565.1.fna	genomes/MF6.fna	92.61	59.06	64.32	NZ_OZ480231.1 Burkholderia arboris strain R-10957 isolate R-10957 chromosome R10957_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000701165.1.fna	genomes/MF6.fna	92.51	59.07	64.24	NZ_CP013730.1 Burkholderia cepacia JBK9 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_024381035.2.fna	genomes/MF6.fna	92.51	58.59	64.42	NZ_CP101524.1 Burkholderia arboris strain MEC_B345 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_057369595.1.fna	genomes/MF6.fna	92.51	60.12	64.37	NZ_CM170668.1 Burkholderia cepacia complex sp. TUM26381 chromosome TUM26381_c1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_057439935.1.fna	genomes/MF6.fna	92.51	60.12	64.37	NZ_CM172006.1 Burkholderia cepacia complex sp. TUM26381 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667665.1.fna	genomes/MF6.fna	92.51	59.63	64.29	NZ_OZ480169.1 Burkholderia arboris strain LMG 24066 isolate LMG 24066 chromosome LMG24066_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668265.1.fna	genomes/MF6.fna	92.51	60.96	64.28	NZ_OZ480208.1 Burkholderia arboris strain R-18163 isolate R-18163 chromosome R18163_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_038723655.1.fna	genomes/MF6.fna	92.42	58.99	64.14	NZ_CP109821.1 Burkholderia arboris strain PN-1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667725.1.fna	genomes/MF6.fna	92.42	59.64	65.39	NZ_OZ480174.1 Burkholderia arboris strain R-13059 isolate R-13059 chromosome R13059_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669705.1.fna	genomes/MF6.fna	92.42	65.29	68.32	NZ_OZ480242.1 Burkholderia sp. LMG 34232 chromosome LMG34232_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668395.1.fna	genomes/MF6.fna	92.42	59.61	65.39	NZ_OZ480205.1 Burkholderia arboris strain R-1925 isolate R-1925 chromosome R1925_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667835.1.fna	genomes/MF6.fna	92.34	57.83	64.11	NZ_OZ480193.1 Burkholderia arboris strain LMG 14939 isolate LMG 14939 chromosome LMG14939_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667945.1.fna	genomes/MF6.fna	92.34	58.94	64.09	NZ_OZ480177.1 Burkholderia arboris strain LMG 24269 isolate LMG 24269 chromosome LMG24269_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669415.1.fna	genomes/MF6.fna	92.34	58.94	64.09	NZ_OZ480226.1 Burkholderia arboris strain R-72680 isolate R-72680 chromosome R72680_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_040761425.1.fna	genomes/MF6.fna	92.25	60.99	66.33	NZ_CP142886.1 Burkholderia sp. Ed8 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667895.1.fna	genomes/MF6.fna	92.25	57.77	63.94	NZ_OZ480182.1 Burkholderia arboris strain R-22599 isolate R-22599 chromosome R22599_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667955.1.fna	genomes/MF6.fna	92.25	66.01	59.78	NZ_OZ480214.1 Burkholderia arboris strain R-132 isolate R-132 chromosome R132_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669335.1.fna	genomes/MF6.fna	92.25	58.90	64.31	NZ_OZ480223.1 Burkholderia arboris strain R-8833 isolate R-8833 chromosome R8833_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668005.1.fna	genomes/MF6.fna	92.25	59.15	64.38	NZ_OZ480190.1 Burkholderia arboris strain R-16036 isolate R-16036 chromosome R16036_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984671675.1.fna	genomes/MF6.fna	92.25	65.01	58.92	NZ_OZ480245.1 Burkholderia sp. LMG 33096 strain R-18413 isolate R-18413 chromosome R18413_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669685.1.fna	genomes/MF6.fna	92.25	57.77	63.94	NZ_OZ480238.1 Burkholderia arboris strain LMG 24270 isolate LMG 24270 chromosome LMG24270_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000705535.2.fna	genomes/MF6.fna	92.21	64.72	66.58	NZ_CP072520.1 Burkholderia seminalis strain 869T2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669265.1.fna	genomes/MF6.fna	92.21	66.43	65.82	NZ_OZ480217.1 Burkholderia sp. LMG 34232 strain R-50709 isolate R-50709 chromosome R50709_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718535.1.fna	genomes/MF6.fna	92.13	68.07	66.77	NZ_CP013398.1 Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668525.1.fna	genomes/MF6.fna	92.05	65.57	66.96	NZ_OZ480211.1 Burkholderia sp. LMG 34232 strain R-24929 isolate R-24929 chromosome R24929_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669325.1.fna	genomes/MF6.fna	92.05	65.41	59.15	NZ_OZ480220.1 Burkholderia sp. LMG 33096 strain R-72673 isolate R-72673 chromosome R72673_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668195.1.fna	genomes/MF6.fna	92.05	58.45	63.01	NZ_OZ480201.1 Burkholderia sp. LMG 33096 strain R-14554 isolate R-14554 chromosome R14554_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984668355.1.fna	genomes/MF6.fna	92.05	59.35	62.87	NZ_OZ480198.1 Burkholderia sp. LMG 33096 strain R-20536 isolate R-20536 chromosome R20536_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667975.1.fna	genomes/MF6.fna	91.97	59.13	63.11	NZ_OZ480186.1 Burkholderia sp. LMG 33096 chromosome R71783_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_022809715.1.fna	genomes/MF6.fna	91.90	64.57	63.71	NZ_CP094459.1 Burkholderia pyrrocinia strain JK-SH007 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984671695.1.fna	genomes/MF6.fna	91.90	63.30	60.16	NZ_OZ480247.1 Burkholderia arboris strain R-16920 isolate R-16920 chromosome R16920_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_038452255.1.fna	genomes/MF6.fna	91.83	59.88	61.76	NZ_CP150849.1 Burkholderia pyrrocinia strain BX1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_056640905.1.fna	genomes/MF6.fna	91.83	55.41	62.48	NZ_CM153254.1 Burkholderia pyrrocinia strain B26 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_059089405.1.fna	genomes/MF6.fna	91.77	61.73	63.76	NZ_CM180997.1 Burkholderia pyrrocinia strain NP46 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984667675.1.fna	genomes/MF6.fna	91.77	60.85	62.66	NZ_OZ480166.1 Burkholderia arboris strain R-11808 isolate R-11808 chromosome R11808_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_984669585.1.fna	genomes/MF6.fna	91.77	61.99	63.62	NZ_OZ480235.1 Burkholderia arboris strain LMG 6988 isolate LMG 6988 chromosome LMG6988_1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_045925845.1.fna	genomes/MF6.fna	91.77	60.22	64.55	NZ_CP174521.1 Burkholderia pyrrocinia strain DLL-114 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003233675.1.fna	genomes/MF6.fna	91.71	55.12	63.09	NZ_CP029824.1 Burkholderia sp. JP2-270 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_054073385.1.fna	genomes/MF6.fna	91.71	61.54	63.21	NZ_CM133398.1 Burkholderia pyrrocinia strain NP45 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_054073395.1.fna	genomes/MF6.fna	91.71	60.45	63.19	NZ_CM133400.1 Burkholderia pyrrocinia strain NP42 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_056783395.1.fna	genomes/MF6.fna	91.71	58.03	62.12	NZ_CM165588.1 Burkholderia pyrrocinia strain R74 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_037055255.1.fna	genomes/MF6.fna	91.71	55.85	62.20	NZ_CP146376.1 Burkholderia pyrrocinia strain JBC226 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_049487195.1.fna	genomes/MF6.fna	91.65	58.62	61.35	NZ_CP137808.1 Burkholderia sp. NLJ2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_047127275.1.fna	genomes/MF6.fna	91.65	56.73	63.95	NZ_CP098396.1 Burkholderia lata strain JAB02 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_025560745.1.fna	genomes/MF6.fna	91.65	57.87	61.26	NZ_CP090482.1 Burkholderia sp. S-53 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718575.1.fna	genomes/MF6.fna	91.65	59.31	63.55	NZ_CP013404.1 Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018417535.1.fna	genomes/MF6.fna	91.65	55.95	61.27	NZ_CP070977.1 Burkholderia pyrrocinia strain Hargis chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_054955335.1.fna	genomes/MF6.fna	91.65	63.98	57.65	NZ_CM143258.1 Burkholderia contaminans strain BTS-5 chromosome, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001028665.1.fna	genomes/MF6.fna	91.60	61.26	62.54	NZ_CP011503.1 Burkholderia pyrrocinia strain DSM 10685 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_009755625.1.fna	genomes/MF6.fna	91.60	56.79	63.05	NZ_CP046607.1 Burkholderia contaminans strain XL73 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002356275.1.fna	genomes/MF6.fna	91.60	62.79	62.17	NZ_AP018111.1 Burkholderia stabilis strain FERMP-21014 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCA_024298805.1.fna	genomes/MF6.fna	91.60	55.61	62.93	CP101279.1 Burkholderia sp. FXe9 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_029590335.1.fna	genomes/MF6.fna	91.60	55.90	63.01	NZ_CP120947.1 Burkholderia contaminans strain 5080 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_041070875.1.fna	genomes/MF6.fna	91.60	59.78	62.13	NZ_CP163499.1 Burkholderia cepacia strain JK6 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003546465.1.fna	genomes/MF6.fna	91.60	56.80	62.41	NZ_CP007746.1 Burkholderia cepacia ATCC 25416 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002407525.2.fna	genomes/MF6.fna	91.60	56.85	62.47	NZ_CP023518.1 Burkholderia cepacia strain FDAARGOS_388 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_029633825.1.fna	genomes/MF6.fna	91.60	52.02	62.95	NZ_CP090640.1 Burkholderia contaminans strain LMG 23361 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_050613135.1.fna	genomes/MF6.fna	91.60	59.04	62.35	NZ_CP192533.1 Burkholderia cepacia strain R7-5 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_046773525.1.fna	genomes/MF6.fna	91.60	57.75	61.06	NZ_CP177244.1 Burkholderia cepacia strain zafu-111 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_044057485.1.fna	genomes/MF6.fna	91.60	56.54	63.09	NZ_CP172005.1 Burkholderia contaminans strain PCR-C_Y9 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_029962485.1.fna	genomes/MF6.fna	91.60	61.96	61.22	NZ_CP073637.1 Burkholderia cepacia strain ZJ1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_040215475.1.fna	genomes/MF6.fna	91.60	58.36	62.98	NZ_CP157952.1 Burkholderia contaminans strain UnB1430 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718395.1.fna	genomes/MF6.fna	91.60	60.25	56.69	NZ_CP013375.1 Burkholderia cepacia strain INT3-BP177 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374475.1.fna	genomes/MF6.fna	91.60	56.65	61.74	NZ_CP090698.1 Burkholderia cepacia strain 2017Y70952565VI chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374715.1.fna	genomes/MF6.fna	91.60	56.78	61.91	NZ_CP090737.1 Burkholderia cepacia strain 2011Ycf427V chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_050632355.1.fna	genomes/MF6.fna	91.60	57.11	62.57	NZ_CP192549.1 Burkholderia cepacia strain P3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_021344035.2.fna	genomes/MF6.fna	91.60	54.19	62.33	NZ_CP158564.1 Burkholderia cepacia strain JK11 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023374675.1.fna	genomes/MF6.fna	91.60	56.67	61.87	NZ_CP090730.1 Burkholderia cepacia strain 2011Ycf793I chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_022533485.1.fna	genomes/MF6.fna	91.60	57.04	63.03	NZ_CP092851.1 Burkholderia contaminans strain B17-01563-1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_023053515.1.fna	genomes/MF6.fna	91.60	55.74	62.51	NZ_CP095496.1 Burkholderia cepacia strain BRDJ chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_028462305.2.fna	genomes/MF6.fna	91.60	57.89	62.35	NZ_CP159409.1 Burkholderia cepacia strain SCCH90 Bcn202840 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_033675345.1.fna	genomes/MF6.fna	91.60	56.24	61.92	NZ_QXCV01000001.1 Burkholderia cepacia strain LNT40 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_053348855.1.fna	genomes/MF6.fna	91.60	61.67	61.43	NZ_CM130027.1 Burkholderia metallica strain NN518 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_024600575.1.fna	genomes/MF6.fna	91.60	58.03	62.71	NZ_CP102329.1 Burkholderia cepacia strain N3009-2YT chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_054558305.1.fna	genomes/MF6.fna	91.60	58.54	63.04	NZ_AP045830.1 Burkholderia contaminans strain T-34 isolate T-34 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_057005415.2.fna	genomes/MF6.fna	91.60	55.77	62.59	NZ_CM174446.1 Burkholderia sp. KL41 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_007724625.1.fna	genomes/MF6.fna	91.60	54.65	63.08	NZ_CP042164.1 Burkholderia contaminans strain ZCC chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_009191525.1.fna	genomes/MF6.fna	91.60	57.18	63.04	NZ_CP028807.1 Burkholderia contaminans strain SK875 chromosome SK875-1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002924455.1.fna	genomes/MF6.fna	91.54	55.65	61.58	NZ_CM009575.1 Burkholderia contaminans strain 170816 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003704285.1.fna	genomes/MF6.fna	91.54	60.95	63.87	NZ_CP013390.1 Burkholderia contaminans strain FL-1-2-30-S1-D0 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001029145.1.fna	genomes/MF6.fna	91.54	58.22	63.53	NZ_CP009743.1 Burkholderia contaminans strain MS14 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_029633645.1.fna	genomes/MF6.fna	91.54	60.85	64.10	NZ_CP090632.1 Burkholderia contaminans strain FFH2055 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002209085.2.fna	genomes/MF6.fna	91.54	56.84	62.46	NZ_CP022083.2 Burkholderia cepacia strain FDAARGOS_345 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_029633805.1.fna	genomes/MF6.fna	91.54	55.03	62.54	NZ_CP090635.1 Burkholderia contaminans strain FFI45 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001411495.1.fna	genomes/MF6.fna	91.54	56.64	62.51	NZ_CP012981.1 Burkholderia cepacia ATCC 25416 strain UCB 717 chromosome 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_019915365.1.fna	genomes/MF6.fna	91.54	56.80	60.92	NZ_CP082807.1 Burkholderia contaminans strain SCAID TST1-2021 (11/270) chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_050632305.1.fna	genomes/MF6.fna	91.54	59.02	61.56	NZ_CP192556.1 Burkholderia contaminans strain P1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018223785.1.fna	genomes/MF6.fna	91.54	52.98	63.05	NZ_CP073664.1 Burkholderia contaminans strain toggle1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
